datetime,PC1_coefficient,PC2_coefficient,PC1_PC2_amplitude,fase
2007-03-21,-1.0037,1.15079,1.527,5
2007-03-22,-1.21238,1.15713,1.67595,6
2007-03-23,-1.37737,1.10357,1.76494,6
2007-03-24,-1.48614,0.99005,1.78572,6
2007-03-25,-1.52952,0.82118,1.73602,6
2007-03-26,-1.50251,0.60596,1.6201,6
2007-03-27,-1.40477,0.35709,1.44945,6
2007-03-28,-1.24073,0.09005,1.24399,6
2007-03-29,-1.01938,-0.17814,1.03482,8
2007-03-30,-0.75369,-0.43022,0.86783,8
2007-03-31,-0.45972,-0.65012,0.79624,8
2007-04-01,-0.15547,-0.82422,0.83876,8
2007-04-02,0.14041,-0.94247,0.95287,1
2007-04-03,0.40997,-0.99919,1.08003,1
2007-04-04,0.63728,-0.99356,1.18037,1
2007-04-05,0.80957,-0.92965,1.23274,1
2007-04-06,0.91815,-0.81609,1.22842,2
2007-04-07,0.95899,-0.66536,1.16721,2
2007-04-08,0.93298,-0.49269,1.05508,2
2007-04-09,0.84576,-0.3148,0.90245,2
2007-04-10,0.70722,-0.14845,0.72263,2
2007-04-11,0.53065,-0.00903,0.53072,2
2007-04-12,0.33169,0.0908,0.3439,4
2007-04-13,0.12707,0.14222,0.19072,4
2007-04-14,-0.06673,0.14103,0.15602,5
2007-04-15,-0.23472,0.08804,0.25069,6
2007-04-16,-0.36452,-0.01093,0.36469,8
2007-04-17,-0.44727,-0.14552,0.47035,8
2007-04-18,-0.47821,-0.30167,0.56541,8
2007-04-19,-0.45691,-0.46281,0.65036,8
2007-04-20,-0.38722,-0.61127,0.7236,8
2007-04-21,-0.27676,-0.7298,0.78052,8
2007-04-22,-0.13623,-0.8031,0.81457,8
2007-04-23,0.02157,-0.81917,0.81945,1
2007-04-24,0.18284,-0.77046,0.79186,1
2007-04-25,0.33393,-0.65464,0.73489,1
2007-04-26,0.46246,-0.47492,0.66289,1
2007-04-27,0.55824,-0.23996,0.60763,2
2007-04-28,0.61401,0.03667,0.6151,4
2007-04-29,0.62597,0.33749,0.71115,4
2007-04-30,0.59387,0.64237,0.87483,4
2007-05-01,0.52092,0.93011,1.06605,4
2007-05-02,0.41334,1.18001,1.25031,4
2007-05-03,0.27972,1.37355,1.40174,4
2007-05-04,0.13014,1.4958,1.50145,4
2007-05-05,-0.02468,1.53661,1.53681,5
2007-05-06,-0.17442,1.49143,1.50159,5
2007-05-07,-0.3099,1.36167,1.39649,5
2007-05-08,-0.42391,1.15463,1.22999,5
2007-05-09,-0.51163,0.88292,1.02045,5
2007-05-10,-0.57095,0.56348,0.80218,6
2007-05-11,-0.60242,0.21636,0.64009,6
2007-05-12,-0.60905,-0.13692,0.62426,8
2007-05-13,-0.59584,-0.47491,0.76195,8
2007-05-14,-0.5691,-0.77787,0.96382,8
2007-05-15,-0.53577,-1.02922,1.16033,8
2007-05-16,-0.50265,-1.21672,1.31646,8
2007-05-17,-0.47561,-1.33324,1.41553,8
2007-05-18,-0.45909,-1.37718,1.45168,8
2007-05-19,-0.45553,-1.3524,1.42706,8
2007-05-20,-0.46523,-1.2677,1.35037,8
2007-05-21,-0.48628,-1.13594,1.23564,8
2007-05-22,-0.51477,-0.9728,1.1006,8
2007-05-23,-0.5452,-0.79542,0.96434,8
2007-05-24,-0.57103,-0.62088,0.84354,8
2007-05-25,-0.58534,-0.46471,0.74738,8
2007-05-26,-0.58151,-0.33966,0.67344,8
2007-05-27,-0.55391,-0.25464,0.60964,8
2007-05-28,-0.49846,-0.21406,0.54248,8
2007-05-29,-0.41305,-0.21753,0.46683,8
2007-05-30,-0.29778,-0.26008,0.39537,8
2007-05-31,-0.15505,-0.33266,0.36702,8
2007-06-01,0.01064,-0.42304,0.42317,1
2007-06-02,0.19304,-0.51701,0.55187,1
2007-06-03,0.38461,-0.59968,0.71242,1
2007-06-04,0.57712,-0.65688,0.87439,1
2007-06-05,0.76231,-0.67644,1.01916,2
2007-06-06,0.93247,-0.64937,1.1363,2
2007-06-07,1.08102,-0.5706,1.22238,2
2007-06-08,1.20291,-0.43959,1.28071,2
2007-06-09,1.29486,-0.26035,1.32077,2
2007-06-10,1.35549,-0.04119,1.35612,2
2007-06-11,1.38521,0.20595,1.40043,4
2007-06-12,1.38591,0.46646,1.4623,4
2007-06-13,1.36063,0.72426,1.54139,4
2007-06-14,1.31307,0.96311,1.62841,4
2007-06-15,1.24707,1.1679,1.70856,4
2007-06-16,1.16613,1.32594,1.76577,4
2007-06-17,1.07302,1.42788,1.78612,4
2007-06-18,0.96952,1.46853,1.75971,4
2007-06-19,0.85627,1.44716,1.68151,4
2007-06-20,0.73281,1.36753,1.5515,4
2007-06-21,0.59784,1.23752,1.37436,4
2007-06-22,0.44957,1.06841,1.15914,4
2007-06-23,0.28618,0.8739,0.91957,4
2007-06-24,0.10638,0.66895,0.67736,4
2007-06-25,-0.09008,0.46852,0.4771,5
2007-06-26,-0.30191,0.28632,0.41609,6
2007-06-27,-0.52592,0.13375,0.54266,6
2007-06-28,-0.75686,0.01898,0.7571,6
2007-06-29,-0.98738,-0.05364,0.98884,8
2007-06-30,-1.20832,-0.0838,1.21122,8
2007-07-01,-1.40908,-0.07512,1.41108,8
2007-07-02,-1.57832,-0.03475,1.5787,8
2007-07-03,-1.70472,0.02746,1.70494,6
2007-07-04,-1.77783,0.09985,1.78063,6
2007-07-05,-1.78899,0.17019,1.79706,6
2007-07-06,-1.73213,0.22674,1.7469,6
2007-07-07,-1.60449,0.25944,1.62533,6
2007-07-08,-1.40713,0.26081,1.4311,6
2007-07-09,-1.14516,0.22669,1.16738,6
2007-07-10,-0.82772,0.15664,0.84241,6
2007-07-11,-0.46764,0.05402,0.47075,6
2007-07-12,-0.08087,-0.07432,0.10984,8
2007-07-13,0.31441,-0.21858,0.38293,2
2007-07-14,0.69885,-0.3669,0.78931,2
2007-07-15,1.05304,-0.50643,1.16848,2
2007-07-16,1.35875,-0.62442,1.49536,2
2007-07-17,1.6001,-0.70946,1.75033,2
2007-07-18,1.7645,-0.75249,1.91826,2
2007-07-19,1.84354,-0.74766,1.98938,2
2007-07-20,1.83347,-0.69294,1.96004,2
2007-07-21,1.73542,-0.5904,1.8331,2
2007-07-22,1.55531,-0.44614,1.61804,2
2007-07-23,1.30347,-0.26986,1.33111,2
2007-07-24,0.99386,-0.07417,0.99663,2
2007-07-25,0.64322,0.12644,0.65553,4
2007-07-26,0.26993,0.31671,0.41614,4
2007-07-27,-0.10713,0.48184,0.49361,5
2007-07-28,-0.46975,0.60872,0.7689,5
2007-07-29,-0.80146,0.68698,1.05559,6
2007-07-30,-1.08842,0.70985,1.29944,6
2007-07-31,-1.32016,0.67478,1.48261,6
2007-08-01,-1.48992,0.58363,1.60015,6
2007-08-02,-1.59489,0.44258,1.65516,6
2007-08-03,-1.63603,0.26166,1.65682,6
2007-08-04,-1.61769,0.05398,1.61859,6
2007-08-05,-1.54704,-0.16531,1.55585,8
2007-08-06,-1.43334,-0.38021,1.48291,8
2007-08-07,-1.28709,-0.57513,1.40975,8
2007-08-08,-1.11921,-0.7361,1.33958,8
2007-08-09,-0.94024,-0.85192,1.26879,8
2007-08-10,-0.75964,-0.91501,1.18924,8
2007-08-11,-0.58529,-0.92199,1.09208,8
2007-08-12,-0.42314,-0.87395,0.971,8
2007-08-13,-0.27702,-0.77635,0.82429,8
2007-08-14,-0.14869,-0.63854,0.65562,8
2007-08-15,-0.03808,-0.47302,0.47455,8
2007-08-16,0.05642,-0.29443,0.29979,1
2007-08-17,0.13751,-0.11834,0.18142,2
2007-08-18,0.20847,0.03996,0.21227,4
2007-08-19,0.27274,0.16673,0.31966,4
2007-08-20,0.33345,0.25084,0.41726,4
2007-08-21,0.39311,0.28467,0.48536,4
2007-08-22,0.45337,0.26475,0.52501,4
2007-08-23,0.51487,0.19198,0.5495,4
2007-08-24,0.57731,0.07159,0.58173,4
2007-08-25,0.63953,-0.08723,0.64545,2
2007-08-26,0.69969,-0.27211,0.75074,2
2007-08-27,0.75558,-0.46839,0.88898,2
2007-08-28,0.80484,-0.66027,1.04102,2
2007-08-29,0.84527,-0.83204,1.18607,2
2007-08-30,0.87502,-0.96921,1.30577,1
2007-08-31,0.89276,-1.05963,1.38558,1
2007-09-01,0.89777,-1.09435,1.41549,1
2007-09-02,0.88993,-1.06827,1.39039,1
2007-09-03,0.86965,-0.98045,1.31056,1
2007-09-04,0.83771,-0.83412,1.18217,2
2007-09-05,0.79514,-0.6364,1.01845,2
2007-09-06,0.74296,-0.39764,0.84268,2
2007-09-07,0.68209,-0.1307,0.6945,2
2007-09-08,0.61315,0.15015,0.63127,4
2007-09-09,0.53646,0.43018,0.68764,4
2007-09-10,0.45199,0.69533,0.82933,4
2007-09-11,0.3595,0.93316,1.00001,4
2007-09-12,0.25865,1.1336,1.16273,4
2007-09-13,0.14923,1.2896,1.2982,4
2007-09-14,0.0314,1.39739,1.39774,4
2007-09-15,-0.09408,1.45654,1.45957,5
2007-09-16,-0.22564,1.46972,1.48694,5
2007-09-17,-0.36077,1.44224,1.48668,5
2007-09-18,-0.49595,1.38135,1.46768,5
2007-09-19,-0.62672,1.2955,1.43913,5
2007-09-20,-0.74784,1.19346,1.40841,5
2007-09-21,-0.85358,1.08352,1.37935,5
2007-09-22,-0.93806,0.97276,1.35137,5
2007-09-23,-0.99576,0.86646,1.31996,6
2007-09-24,-1.02192,0.7678,1.27821,6
2007-09-25,-1.01305,0.67765,1.2188,6
2007-09-26,-0.96731,0.59476,1.13553,6
2007-09-27,-0.88485,0.51602,1.02432,6
2007-09-28,-0.76793,0.43706,0.88359,6
2007-09-29,-0.62099,0.35281,0.71421,6
2007-09-30,-0.45047,0.25832,0.51928,6
2007-10-01,-0.26449,0.14944,0.30379,6
2007-10-02,-0.07235,0.02346,0.07605,6
2007-10-03,0.11606,-0.12031,0.16717,1
2007-10-04,0.29094,-0.28028,0.40398,2
2007-10-05,0.44326,-0.45242,0.63338,1
2007-10-06,0.5655,-0.63043,0.84689,1
2007-10-07,0.65215,-0.8061,1.03687,1
2007-10-08,0.70023,-0.96989,1.19625,1
2007-10-09,0.70948,-1.11168,1.31879,1
2007-10-10,0.68243,-1.22163,1.39932,1
2007-10-11,0.62426,-1.29102,1.43403,1
2007-10-12,0.54236,-1.31312,1.42071,1
2007-10-13,0.44579,-1.28384,1.35903,1
2007-10-14,0.34457,-1.2023,1.2507,1
2007-10-15,0.24884,-1.07109,1.09962,1
2007-10-16,0.1681,-0.89626,0.91189,1
2007-10-17,0.11034,-0.68704,0.69585,1
2007-10-18,0.08144,-0.45533,0.46256,1
2007-10-19,0.08466,-0.21489,0.23096,1
2007-10-20,0.12027,0.01962,0.12186,4
2007-10-21,0.18559,0.23368,0.29841,4
2007-10-22,0.27511,0.41399,0.49706,4
2007-10-23,0.38093,0.54952,0.66864,4
2007-10-24,0.49338,0.63235,0.80206,4
2007-10-25,0.60178,0.65836,0.89196,4
2007-10-26,0.69528,0.62759,0.93664,4
2007-10-27,0.76375,0.5443,0.93785,4
2007-10-28,0.79854,0.41674,0.90074,4
2007-10-29,0.79324,0.25659,0.8337,4
2007-10-30,0.74412,0.07809,0.74821,4
2007-10-31,0.65045,-0.10295,0.65855,2
2007-11-01,0.51452,-0.27037,0.58123,2
2007-11-02,0.34142,-0.40889,0.53269,1
2007-11-03,0.13863,-0.50523,0.52391,1
2007-11-04,-0.08463,-0.54924,0.55573,8
2007-11-05,-0.31815,-0.53464,0.62214,8
2007-11-06,-0.55154,-0.4596,0.71793,8
2007-11-07,-0.77506,-0.32693,0.84119,8
2007-11-08,-0.98036,-0.14399,0.99088,8
2007-11-09,-1.16105,0.07781,1.16365,6
2007-11-10,-1.3131,0.32379,1.35243,6
2007-11-11,-1.43502,0.577,1.54668,6
2007-11-12,-1.52777,0.81939,1.73363,6
2007-11-13,-1.59442,1.03312,1.89987,6
2007-11-14,-1.63965,1.20179,2.03292,6
2007-11-15,-1.6691,1.31162,2.12279,6
2007-11-16,-1.68855,1.35239,2.16337,6
2007-11-17,-1.70315,1.31817,2.15367,6
2007-11-18,-1.7167,1.20773,2.09897,6
2007-11-19,-1.73108,1.02457,2.01156,6
2007-11-20,-1.74575,0.77669,1.91073,6
2007-11-21,-1.75769,0.47603,1.82101,6
2007-11-22,-1.76141,0.13758,1.76677,6
2007-11-23,-1.74932,-0.22162,1.7633,8
2007-11-24,-1.71235,-0.58361,1.80907,8
2007-11-25,-1.64072,-0.93068,1.8863,8
2007-11-26,-1.52483,-1.24654,1.96951,8
2007-11-27,-1.35632,-1.5172,2.03507,8
2007-11-28,-1.12892,-1.73183,2.0673,8
2007-11-29,-0.8394,-1.88319,2.0618,8
2007-11-30,-0.48814,-1.96791,2.02755,8
2007-12-01,-0.07955,-1.9864,1.98799,8
2007-12-02,0.37778,-1.94251,1.9789,1
2007-12-03,0.87137,-1.843,2.03861,1
2007-12-04,1.38531,-1.69677,2.19045,1
2007-12-05,1.90108,-1.51402,2.4303,2
2007-12-06,2.39864,-1.30538,2.73085,2
2007-12-07,2.85756,-1.08109,3.05523,2
2007-12-08,3.25831,-0.85021,3.36741,2
2007-12-09,3.5835,-0.62014,3.63676,2
2007-12-10,3.81899,-0.3962,3.83949,2
2007-12-11,3.95483,-0.18153,3.95899,2
2007-12-12,3.98587,0.02281,3.98594,4
2007-12-13,3.91212,0.2176,3.91816,4
2007-12-14,3.73867,0.40492,3.76054,4
2007-12-15,3.47539,0.5876,3.52471,4
2007-12-16,3.13616,0.76862,3.22898,4
2007-12-17,2.73798,0.95043,2.89824,4
2007-12-18,2.29976,1.1344,2.56432,4
2007-12-19,1.84113,1.32044,2.26568,4
2007-12-20,1.3811,1.50667,2.04389,4
2007-12-21,0.93695,1.68938,1.93181,4
2007-12-22,0.52313,1.86318,1.93523,4
2007-12-23,0.15053,2.02127,2.02687,4
2007-12-24,-0.17401,2.15596,2.16297,5
2007-12-25,-0.44786,2.25924,2.3032,5
2007-12-26,-0.67246,2.32347,2.41882,5
2007-12-27,-0.85286,2.34203,2.49248,5
2007-12-28,-0.99693,2.30993,2.51588,5
2007-12-29,-1.11454,2.22435,2.48796,5
2007-12-30,-1.21642,2.08491,2.41382,5
2007-12-31,-1.31315,1.8939,2.30461,5
2008-01-01,-1.41412,1.65618,2.17777,5
2008-01-02,-1.52667,1.37897,2.05725,6
2008-01-03,-1.65535,1.07136,1.9718,6
2008-01-04,-1.80153,0.74379,1.94903,6
2008-01-05,-1.96321,0.40731,2.00502,6
2008-01-06,-2.13517,0.07291,2.13642,6
2008-01-07,-2.30934,-0.24921,2.32275,8
2008-01-08,-2.47543,-0.55027,2.53586,8
2008-01-09,-2.62174,-0.82337,2.74799,8
2008-01-10,-2.73606,-1.06387,2.93561,8
2008-01-11,-2.80664,-1.26946,3.08038,8
2008-01-12,-2.8231,-1.44014,3.16922,8
2008-01-13,-2.77729,-1.57796,3.19425,8
2008-01-14,-2.66387,-1.68652,3.15286,8
2008-01-15,-2.48085,-1.77054,3.04785,8
2008-01-16,-2.22977,-1.83511,2.88782,8
2008-01-17,-1.91571,-1.88515,2.6877,8
2008-01-18,-1.54701,-1.92479,2.46942,8
2008-01-19,-1.13484,-1.95683,2.26209,8
2008-01-20,-0.69258,-1.9825,2.09999,8
2008-01-21,-0.23507,-2.00118,2.01494,8
2008-01-22,0.22219,-2.01052,2.02276,1
2008-01-23,0.66384,-2.00662,2.11358,1
2008-01-24,1.07543,-1.98445,2.25712,1
2008-01-25,1.4441,-1.93838,2.41717,1
2008-01-26,1.75911,-1.86279,2.56212,1
2008-01-27,2.01224,-1.75279,2.66859,2
2008-01-28,2.19803,-1.6048,2.72153,2
2008-01-29,2.31381,-1.41714,2.7133,2
2008-01-30,2.35968,-1.19041,2.64295,2
2008-01-31,2.33825,-0.92776,2.51558,2
2008-02-01,2.25432,-0.63486,2.342,2
2008-02-02,2.11453,-0.31973,2.13857,2
2008-02-03,1.92695,0.00765,1.92696,4
2008-02-04,1.70055,0.33596,1.73342,4
2008-02-05,1.44491,0.65325,1.58571,4
2008-02-06,1.16971,0.94771,1.50545,4
2008-02-07,0.88448,1.20853,1.49762,4
2008-02-08,0.59827,1.42663,1.54699,4
2008-02-09,0.31942,1.59528,1.62695,4
2008-02-10,0.05539,1.71066,1.71155,4
2008-02-11,-0.18736,1.772,1.78188,5
2008-02-12,-0.40349,1.78173,1.82684,5
2008-02-13,-0.58882,1.74515,1.84181,5
2008-02-14,-0.74037,1.67006,1.82681,5
2008-02-15,-0.85634,1.56608,1.78492,5
2008-02-16,-0.93617,1.4439,1.72084,5
2008-02-17,-0.98042,1.3144,1.63977,5
2008-02-18,-0.99074,1.18774,1.54671,5
2008-02-19,-0.9698,1.07264,1.44606,5
2008-02-20,-0.92112,0.97561,1.34174,5
2008-02-21,-0.84889,0.90049,1.23753,5
2008-02-22,-0.75782,0.84819,1.13742,5
2008-02-23,-0.65288,0.81666,1.04556,5
2008-02-24,-0.53903,0.80114,0.9656,5
2008-02-25,-0.42097,0.79466,0.89928,5
2008-02-26,-0.30292,0.78868,0.84486,5
2008-02-27,-0.18836,0.77397,0.79656,5
2008-02-28,-0.07985,0.74147,0.74576,5
2008-02-29,0.02103,0.68325,0.68357,4
2008-03-01,0.11377,0.59331,0.60412,4
2008-03-02,0.19885,0.4683,0.50876,4
2008-03-03,0.27758,0.30798,0.41461,4
2008-03-04,0.35193,0.11548,0.37039,4
2008-03-05,0.42417,-0.10276,0.43644,2
2008-03-06,0.49661,-0.33734,0.60035,2
2008-03-07,0.57116,-0.57645,0.81149,1
2008-03-08,0.64905,-0.80672,1.0354,1
2008-03-09,0.73049,-1.01417,1.24987,1
2008-03-10,0.81448,-1.18532,1.43818,1
2008-03-11,0.89864,-1.30822,1.58714,1
2008-03-12,0.97924,-1.37349,1.68683,1
2008-03-13,1.05132,-1.37512,1.73097,1
2008-03-14,1.10895,-1.31115,1.71724,1
2008-03-15,1.14561,-1.18395,1.64747,1
2008-03-16,1.15466,-1.00025,1.52766,2
2008-03-17,1.12988,-0.77086,1.36779,2
2008-03-18,1.06604,-0.51005,1.18177,2
2008-03-19,0.95944,-0.23462,0.98771,2
2008-03-20,0.80837,0.03712,0.80922,4
2008-03-21,0.6135,0.28664,0.67716,4
2008-03-22,0.37808,0.49648,0.62405,4
2008-03-23,0.10799,0.65145,0.66034,4
2008-03-24,-0.18836,0.73975,0.76335,5
2008-03-25,-0.5004,0.75386,0.90482,5
2008-03-26,-0.81586,0.69115,1.06925,6
2008-03-27,-1.12139,0.55413,1.25084,6
2008-03-28,-1.40334,0.3504,1.44643,6
2008-03-29,-1.64849,0.09216,1.65106,6
2008-03-30,-1.84485,-0.2045,1.85615,8
2008-03-31,-1.98242,-0.5207,2.04966,8
2008-04-01,-2.05378,-0.83595,2.21739,8
2008-04-02,-2.05457,-1.12955,2.3446,8
2008-04-03,-1.98379,-1.38198,2.4177,8
2008-04-04,-1.84383,-1.57619,2.42571,8
2008-04-05,-1.64039,-1.69876,2.36149,8
2008-04-06,-1.3821,-1.74076,2.22271,8
2008-04-07,-1.08007,-1.69839,2.01273,8
2008-04-08,-0.74715,-1.57318,1.74159,8
2008-04-09,-0.39728,-1.37184,1.42821,8
2008-04-10,-0.04466,-1.10583,1.10673,8
2008-04-11,0.29703,-0.79049,0.84445,1
2008-04-12,0.61528,-0.44399,0.75875,2
2008-04-13,0.89939,-0.0861,0.9035,2
2008-04-14,1.14088,0.26321,1.17085,4
2008-04-15,1.33377,0.58509,1.45646,4
2008-04-16,1.47469,0.86305,1.70868,4
2008-04-17,1.56281,1.0841,1.90201,4
2008-04-18,1.59958,1.23945,2.02358,4
2008-04-19,1.58841,1.32511,2.06856,4
2008-04-20,1.53422,1.34197,2.03831,4
2008-04-21,1.44294,1.29563,1.93926,4
2008-04-22,1.32104,1.19585,1.78191,4
2008-04-23,1.17505,1.05573,1.57965,4
2008-04-24,1.01117,0.89061,1.34746,4
2008-04-25,0.83501,0.71692,1.10056,4
2008-04-26,0.65136,0.55089,0.85308,4
2008-04-27,0.46414,0.40729,0.61751,4
2008-04-28,0.27642,0.29837,0.40673,4
2008-04-29,0.09053,0.23294,0.24991,4
2008-04-30,-0.09174,0.21571,0.23441,5
2008-05-01,-0.26894,0.24704,0.36518,6
2008-05-02,-0.43971,0.32286,0.54551,6
2008-05-03,-0.60261,0.43511,0.74327,6
2008-05-04,-0.75596,0.57233,0.94817,6
2008-05-05,-0.89772,0.72059,1.15115,6
2008-05-06,-1.02552,0.86456,1.34133,6
2008-05-07,-1.13668,0.9887,1.50651,6
2008-05-08,-1.22836,1.07847,1.63461,6
2008-05-09,-1.29773,1.12145,1.71515,6
2008-05-10,-1.34221,1.10831,1.74065,6
2008-05-11,-1.35966,1.03353,1.70789,6
2008-05-12,-1.34865,0.89591,1.61911,6
2008-05-13,-1.30856,0.69868,1.4834,6
2008-05-14,-1.23975,0.44931,1.31866,6
2008-05-15,-1.1436,0.15908,1.15461,6
2008-05-16,-1.02247,-0.15771,1.03456,8
2008-05-17,-0.8796,-0.48468,1.0043,8
2008-05-18,-0.71897,-0.80451,1.07895,8
2008-05-19,-0.54502,-1.10005,1.22766,8
2008-05-20,-0.36248,-1.3555,1.40313,8
2008-05-21,-0.17606,-1.55746,1.56738,8
2008-05-22,0.00974,-1.69575,1.69577,1
2008-05-23,0.1909,-1.76404,1.77434,1
2008-05-24,0.36394,-1.76023,1.79746,1
2008-05-25,0.52609,-1.68645,1.76661,1
2008-05-26,0.67525,-1.54888,1.68967,1
2008-05-27,0.80996,-1.35718,1.58049,1
2008-05-28,0.92931,-1.12377,1.45824,1
2008-05-29,1.0328,-0.86295,1.34587,2
2008-05-30,1.12015,-0.58988,1.26598,2
2008-05-31,1.19119,-0.31956,1.23331,2
2008-06-01,1.24569,-0.06583,1.24742,2
2008-06-02,1.28326,0.15943,1.29312,4
2008-06-03,1.30333,0.34701,1.34873,4
2008-06-04,1.30514,0.49081,1.39437,4
2008-06-05,1.28781,0.58808,1.41573,4
2008-06-06,1.2505,0.63933,1.40446,4
2008-06-07,1.19251,0.6481,1.35725,4
2008-06-08,1.11351,0.62046,1.27471,4
2008-06-09,1.01371,0.56437,1.16022,4
2008-06-10,0.89399,0.48894,1.01896,4
2008-06-11,0.75605,0.40366,0.85707,4
2008-06-12,0.60246,0.31762,0.68106,4
2008-06-13,0.43659,0.23883,0.49764,4
2008-06-14,0.26258,0.17369,0.31483,4
2008-06-15,0.08514,0.12655,0.15252,4
2008-06-16,-0.09067,0.09956,0.13466,5
2008-06-17,-0.25974,0.09266,0.27577,6
2008-06-18,-0.41718,0.10371,0.42987,6
2008-06-19,-0.5586,0.12887,0.57327,6
2008-06-20,-0.68043,0.16306,0.69969,6
2008-06-21,-0.78005,0.20047,0.8054,6
2008-06-22,-0.85601,0.23517,0.88772,6
2008-06-23,-0.90798,0.26164,0.94493,6
2008-06-24,-0.93682,0.27525,0.97642,6
2008-06-25,-0.94433,0.27266,0.98291,6
2008-06-26,-0.93313,0.2521,0.96658,6
2008-06-27,-0.90633,0.21342,0.93112,6
2008-06-28,-0.86727,0.15811,0.88157,6
2008-06-29,-0.81917,0.08913,0.824,6
2008-06-30,-0.76487,0.01058,0.76495,6
2008-07-01,-0.70661,-0.07263,0.71033,8
2008-07-02,-0.64583,-0.15519,0.66422,8
2008-07-03,-0.58315,-0.23187,0.62755,8
2008-07-04,-0.51834,-0.29787,0.59783,8
2008-07-05,-0.45052,-0.34921,0.57001,8
2008-07-06,-0.37829,-0.38293,0.53828,8
2008-07-07,-0.30008,-0.39732,0.49791,8
2008-07-08,-0.21438,-0.39193,0.44673,8
2008-07-09,-0.12013,-0.36752,0.38665,8
2008-07-10,-0.01696,-0.32592,0.32636,8
2008-07-11,0.09454,-0.26982,0.28591,1
2008-07-12,0.21272,-0.20253,0.29371,2
2008-07-13,0.33473,-0.12763,0.35824,2
2008-07-14,0.45667,-0.04879,0.45927,2
2008-07-15,0.57372,0.03057,0.57453,4
2008-07-16,0.68042,0.10737,0.68884,4
2008-07-17,0.77103,0.17907,0.79155,4
2008-07-18,0.83995,0.2437,0.87458,4
2008-07-19,0.88211,0.29984,0.93168,4
2008-07-20,0.89346,0.34659,0.95833,4
2008-07-21,0.87125,0.38343,0.95189,4
2008-07-22,0.81438,0.41013,0.91182,4
2008-07-23,0.72351,0.4266,0.83991,4
2008-07-24,0.60117,0.43278,0.74074,4
2008-07-25,0.45161,0.4286,0.62261,4
2008-07-26,0.28062,0.41392,0.50008,4
2008-07-27,0.09523,0.38854,0.40004,4
2008-07-28,-0.09678,0.3523,0.36535,5
2008-07-29,-0.28726,0.30513,0.41907,5
2008-07-30,-0.46823,0.24721,0.52948,6
2008-07-31,-0.63233,0.17906,0.65719,6
2008-08-01,-0.77325,0.1017,0.77991,6
2008-08-02,-0.88604,0.01668,0.8862,6
2008-08-03,-0.96737,-0.07388,0.97018,8
2008-08-04,-1.01558,-0.16729,1.02926,8
2008-08-05,-1.03071,-0.26043,1.06311,8
2008-08-06,-1.01437,-0.34988,1.07302,8
2008-08-07,-0.96946,-0.43211,1.0614,8
2008-08-08,-0.8999,-0.50375,1.0313,8
2008-08-09,-0.81024,-0.56182,0.98597,8
2008-08-10,-0.70535,-0.60398,0.9286,8
2008-08-11,-0.58998,-0.62871,0.86218,8
2008-08-12,-0.46856,-0.63546,0.78953,8
2008-08-13,-0.34485,-0.62473,0.71358,8
2008-08-14,-0.22189,-0.59799,0.63783,8
2008-08-15,-0.10189,-0.55761,0.56684,8
2008-08-16,0.01377,-0.50664,0.50683,1
2008-08-17,0.12435,-0.44854,0.46545,1
2008-08-18,0.22966,-0.38682,0.44986,1
2008-08-19,0.32985,-0.32477,0.4629,2
2008-08-20,0.42512,-0.26511,0.50101,2
2008-08-21,0.51563,-0.2097,0.55664,2
2008-08-22,0.60121,-0.15938,0.62198,2
2008-08-23,0.68134,-0.11389,0.6908,2
2008-08-24,0.75506,-0.07185,0.75847,2
2008-08-25,0.82096,-0.03096,0.82154,2
2008-08-26,0.8773,0.01181,0.87737,4
2008-08-27,0.92212,0.05979,0.92406,4
2008-08-28,0.95345,0.11625,0.96051,4
2008-08-29,0.96945,0.18398,0.98675,4
2008-08-30,0.96862,0.26481,1.00417,4
2008-08-31,0.95,0.35932,1.01568,4
2008-09-01,0.91324,0.46655,1.02551,4
2008-09-02,0.85871,0.58385,1.0384,4
2008-09-03,0.7875,0.70695,1.05827,4
2008-09-04,0.70135,0.8301,1.08672,4
2008-09-05,0.60254,0.94645,1.12197,4
2008-09-06,0.49377,1.04845,1.1589,4
2008-09-07,0.37791,1.12851,1.19011,4
2008-09-08,0.25788,1.17953,1.20739,4
2008-09-09,0.1364,1.19558,1.20333,4
2008-09-10,0.01589,1.17242,1.17253,4
2008-09-11,-0.10167,1.108,1.11265,5
2008-09-12,-0.21477,1.00273,1.02547,5
2008-09-13,-0.3224,0.85961,0.91808,5
2008-09-14,-0.42395,0.68416,0.80487,5
2008-09-15,-0.51909,0.48409,0.70979,6
2008-09-16,-0.60769,0.26886,0.66451,6
2008-09-17,-0.68958,0.04897,0.69131,6
2008-09-18,-0.76445,-0.16469,0.78199,8
2008-09-19,-0.8317,-0.36175,0.90697,8
2008-09-20,-0.89036,-0.53305,1.03773,8
2008-09-21,-0.93903,-0.67139,1.15436,8
2008-09-22,-0.97593,-0.77205,1.24439,8
2008-09-23,-0.99897,-0.83317,1.30081,8
2008-09-24,-1.00591,-0.85585,1.32073,8
2008-09-25,-0.99453,-0.84406,1.30442,8
2008-09-26,-0.96285,-0.80424,1.25454,8
2008-09-27,-0.90935,-0.74475,1.1754,8
2008-09-28,-0.83318,-0.67513,1.07237,8
2008-09-29,-0.7343,-0.60521,0.95156,8
