2011,3,4,-0.03902,0.67452,7
2011,3,5,-0.16158,0.74969,7
2011,3,6,-0.26960,0.75714,7
2011,3,7,-0.33965,0.67826,7
2011,3,8,-0.40413,0.57741,7
2011,3,9,-0.45169,0.43055,8
2011,3,10,-0.45073,0.27813,8
2011,3,11,-0.41782,0.13657,8
2011,3,12,-0.39187,-0.02992,1
2011,3,13,-0.35806,-0.19920,1
2011,3,14,-0.30382,-0.33640,2
2011,3,15,-0.23555,-0.41976,2
2011,3,16,-0.17218,-0.47163,2
2011,3,17,-0.04825,-0.50083,2
2011,3,18,0.09808,-0.50586,3
2011,3,19,0.24664,-0.48671,3
2011,3,20,0.42123,-0.49150,3
2011,3,21,0.58438,-0.46807,4
2011,3,22,0.74503,-0.38077,4
2011,3,23,0.89005,-0.32742,4
2011,3,24,1.01550,-0.28447,4
2011,3,25,1.12193,-0.18693,4
2011,3,26,1.12297,-0.06045,4
2011,3,27,1.08299,0.13735,5
2011,3,28,1.00056,0.36477,5
2011,3,29,0.86775,0.61660,5
2011,3,30,0.73442,0.86248,6
2011,3,31,0.60128,1.07692,6
2011,4,1,0.41790,1.31603,6
2011,4,2,0.21584,1.54458,6
2011,4,3,0.01510,1.69535,6
2011,4,4,-0.18149,1.74669,7
2011,4,5,-0.34067,1.70572,7
2011,4,6,-0.44811,1.63842,7
2011,4,7,-0.56861,1.52772,7
2011,4,8,-0.66618,1.41527,7
2011,4,9,-0.73100,1.27986,7
2011,4,10,-0.74134,1.13271,7
2011,4,11,-0.70691,0.97886,7
2011,4,12,-0.69912,0.86727,7
2011,4,13,-0.66597,0.78886,7
2011,4,14,-0.67468,0.71052,7
2011,4,15,-0.71200,0.62171,8
2011,4,16,-0.73071,0.54742,8
2011,4,17,-0.74053,0.45758,8
2011,4,18,-0.78249,0.32144,8
2011,4,19,-0.86886,0.16644,8
2011,4,20,-0.94501,-0.01146,1
