,temp,dem9
2008-04-07,  19.6, 361.7
2008-04-08,  19.2, 369.2
2008-04-09,  20.5, 376.6
2008-04-10,  21.7, 378.3
2008-04-11,  18.8, 375.6
2008-04-12,  12.8, 365.5
2008-04-13,  11.6, 346.5
2008-04-14,  10.4, 402.6
2008-04-15,  11.4, 402.0
2008-04-16,  14.7, 383.0
2008-04-17,  17.1, 378.3
2008-04-18,  18.3, 375.6
2008-04-19,  19.2, 343.8
2008-04-20,  20.3, 315.3
2008-04-21,  20.6, 361.7
2008-04-22,  20.0, 369.2
2008-04-23,  20.8, 376.6
2008-04-24,  21.1, 378.3
2008-04-25,  17.2, 375.6
2008-04-26,  17.1, 343.8
2008-04-27,  17.4, 315.3
2008-04-28,  16.4, 361.7
2008-04-29,  11.0, 405.3
2008-04-30,  10.7, 415.1
2008-05-01,  12.4, 403.1
2008-05-02,  13.1, 394.9
2008-05-03,  13.7, 358.3
2008-05-04,  14.2, 325.7
2008-05-05,  12.9, 382.5
2008-05-06,  15.3, 370.8
2008-05-07,  14.4, 385.4
2008-05-08,  11.7, 408.7
2008-05-09,  12.1, 402.9
2008-05-10,  12.2, 370.3
2008-05-11,  12.8, 336.9
2008-05-12,  13.9, 374.5
2008-05-13,  14.1, 380.4
2008-05-14,  15.1, 379.8
2008-05-15,  17.3, 378.3
2008-05-16,  15.8, 375.6
2008-05-17,  19.6, 343.8
2008-05-18,  20.9, 315.3
2008-05-19,  22.0, 361.7
2008-05-20,  18.1, 369.2
2008-05-21,  17.4, 376.6
2008-05-22,  16.2, 378.3
2008-05-23,  18.9, 375.6
2008-05-24,  13.4, 360.7
2008-05-25,  12.7, 337.7
2008-05-26,  13.6, 376.9
2008-05-27,  14.6, 376.4
2008-05-28,   9.6, 423.9
2008-05-29,   5.8, 456.0
2008-05-30,   5.7, 454.2
2008-05-31,   5.5, 424.0
2008-06-01,   7.2, 381.8
2008-06-02,   9.8, 407.4
2008-06-03,  11.5, 401.2
2008-06-04,  13.7, 391.1
2008-06-05,  14.5, 386.3
2008-06-06,  12.4, 400.5
2008-06-07,  11.6, 375.1
2008-06-08,  12.1, 342.5
2008-06-09,   9.4, 410.6
2008-06-10,   8.1, 428.5
2008-06-11,  10.8, 414.3
2008-06-12,   9.9, 423.2
2008-06-13,  11.5, 407.7
2008-06-14,  11.4, 376.7
2008-06-15,   8.7, 369.8
2008-06-16,   8.0, 421.8
2008-06-17,   9.4, 418.1
2008-06-18,   9.1, 427.9
2008-06-19,  10.1, 421.6
2008-06-20,   9.1, 426.9
2008-06-21,   9.4, 392.7
2008-06-22,   7.4, 380.2
2008-06-23,   8.0, 421.8
2008-06-24,   9.3, 418.9
2008-06-25,  11.3, 410.3
2008-06-26,  11.9, 407.1
2008-06-27,   9.6, 422.9
2008-06-28,  10.3, 385.5
2008-06-29,  10.9, 352.1
2008-06-30,  12.7, 384.1
2008-07-01,  10.8, 406.9
2008-07-02,   9.9, 421.5
2008-07-03,  10.5, 418.4
2008-07-04,  13.5, 391.7
2008-07-05,  18.5, 343.8
2008-07-06,  15.3, 316.9
2008-07-07,  14.2, 372.1
2008-07-08,  12.6, 392.4
2008-07-09,  12.4, 401.5
2008-07-10,  13.3, 395.9
2008-07-11,  16.4, 375.6
2008-07-12,  18.0, 343.8
2008-07-13,  16.5, 315.3
2008-07-14,  15.1, 364.9
2008-07-15,  19.7, 369.2
2008-07-16,  19.5, 376.6
2008-07-17,  18.1, 378.3
2008-07-18,  12.1, 402.9
2008-07-19,  10.9, 380.7
2008-07-20,  10.4, 356.2
2008-07-21,  11.0, 397.7
2008-07-22,  10.6, 408.5
2008-07-23,   9.6, 423.9
2008-07-24,   9.7, 424.8
2008-07-25,   8.3, 433.3
2008-07-26,   9.9, 388.7
2008-07-27,  11.1, 350.5
2008-07-28,  11.8, 391.3
2008-07-29,  12.8, 390.8
2008-07-30,  11.9, 405.5
2008-07-31,  11.7, 408.7
2008-08-01,  11.9, 404.5
2008-08-02,   9.8, 389.5
2008-08-03,   5.7, 393.8
2008-08-04,   9.3, 411.4
2008-08-05,   8.2, 427.7
2008-08-06,   9.7, 423.1
2008-08-07,   9.6, 425.6
2008-08-08,   7.0, 443.8
2008-08-09,  10.0, 387.9
2008-08-10,  14.0, 327.3
2008-08-11,  14.4, 370.5
2008-08-12,   9.0, 421.3
2008-08-13,   8.7, 431.1
2008-08-14,  10.1, 421.6
2008-08-15,  13.9, 388.4
2008-08-16,  14.3, 353.4
2008-08-17,  10.0, 359.4
2008-08-18,   8.7, 416.2
2008-08-19,  11.2, 403.6
2008-08-20,  13.2, 395.1
2008-08-21,  11.2, 412.7
2008-08-22,  10.6, 414.9
2008-08-23,  11.2, 378.3
2008-08-24,  11.7, 345.7
2008-08-25,  11.9, 390.5
2008-08-26,  16.1, 369.2
2008-08-27,  16.8, 376.6
2008-08-28,  11.5, 410.3
2008-08-29,  11.2, 410.1
2008-08-30,  13.4, 360.7
2008-08-31,  15.8, 315.3
2008-09-01,  17.7, 361.7
2008-09-02,  18.9, 369.2
2008-09-03,  11.2, 411.1
2008-09-04,   8.8, 432.0
2008-09-05,   7.5, 439.8
2008-09-06,   7.1, 411.2
2008-09-07,   9.6, 362.6
2008-09-08,  11.4, 394.5
2008-09-09,  13.1, 388.4
2008-09-10,  13.7, 391.1
2008-09-11,  13.5, 394.3
2008-09-12,  10.3, 417.3
2008-09-13,  11.0, 379.9
2008-09-14,  10.1, 358.6
2008-09-15,  11.1, 396.9
2008-09-16,  10.8, 406.9
2008-09-17,  13.6, 391.9
2008-09-18,  13.9, 391.1
2008-09-19,  14.1, 386.8
2008-09-20,  12.8, 365.5
2008-09-21,  12.9, 336.1
2008-09-22,  14.1, 372.9
2008-09-23,  15.4, 370.0
2008-09-24,  15.3, 378.2
2008-09-25,  15.5, 378.3
2008-09-26,  16.5, 375.6
2008-09-27,  18.2, 343.8
2008-09-28,  17.3, 315.3
2008-09-29,  16.6, 361.7
2008-09-30,  15.1, 372.4
2008-10-01,  15.3, 378.2
2008-10-02,  16.2, 378.3
2008-10-03,  15.0, 379.6
2008-10-04,  14.3, 353.4
2008-10-05,  13.4, 332.1
2008-10-06,  17.7, 361.7
2008-10-07,  12.0, 397.2
2008-10-08,  11.7, 407.1
2008-10-09,  15.2, 380.7
2008-10-10,  18.7, 375.6
2008-10-11,  20.7, 343.8
2008-10-12,  17.5, 315.3
2008-10-13,  15.9, 361.7
2008-10-14,  14.9, 374.0
2008-10-15,  14.9, 381.4
2008-10-16,  14.7, 384.7
2008-10-17,  14.9, 380.4
2008-10-18,  16.4, 343.8
2008-10-19,  18.4, 315.3
2008-10-20,  20.2, 361.7
2008-10-21,  19.9, 369.2
2008-10-22,  17.2, 376.6
2008-10-23,  18.0, 378.3
2008-10-24,  19.9, 375.6
2008-10-25,  19.3, 343.8
2008-10-26,  20.3, 315.3
2008-10-27,  16.2, 361.7
2008-10-28,  18.0, 369.2
2008-10-29,  19.4, 376.6
2008-10-30,  16.8, 378.3
2008-10-31,  18.4, 375.6
2008-11-01,  20.7, 343.8
2008-11-02,  18.8, 315.3
2008-11-03,  22.0, 361.7
2008-11-04,  25.2, 437.9
2008-11-05,  25.9, 460.4
2008-11-06,  23.2, 404.0
2008-11-07,  22.6, 388.5
2008-11-08,  25.2, 412.6
2008-11-09,  24.0, 358.2
2008-11-10,  24.2, 408.9
2008-11-11,  23.9, 410.0
2008-11-12,  24.0, 419.6
2008-11-13,  24.3, 427.7
2008-11-14,  25.1, 442.2
2008-11-15,  18.2, 343.8
2008-11-16,  15.8, 315.3
2008-11-17,  20.7, 361.7
2008-11-18,  20.5, 369.2
2008-11-19,  20.5, 376.6
2008-11-20,  21.7, 378.3
2008-11-21,  22.1, 377.8
2008-11-22,  24.1, 388.9
2008-11-23,  25.1, 381.9
2008-11-24,  26.5, 458.3
2008-11-25,  28.0, 498.0
2008-11-26,  27.9, 503.4
2008-11-27,  28.7, 522.2
2008-11-28,  25.9, 459.4
2008-11-29,  24.0, 386.8
2008-11-30,  19.7, 315.3
2008-12-01,  16.7, 361.7
2008-12-02,  16.3, 369.2
2008-12-03,  17.0, 376.6
2008-12-04,  17.9, 378.3
2008-12-05,  20.1, 375.6
2008-12-06,  22.0, 343.8
2008-12-07,  24.2, 362.5
2008-12-08,  26.5, 458.3
2008-12-09,  24.1, 414.3
2008-12-10,  22.0, 376.6
2008-12-11,  21.1, 378.3
2008-12-12,  20.7, 375.6
2008-12-13,  22.5, 354.6
2008-12-14,  23.2, 341.0
2008-12-15,  23.8, 400.3
2008-12-16,  24.7, 427.2
2008-12-17,  25.6, 454.0
2008-12-18,  25.5, 453.4
2008-12-19,  25.1, 442.2
2008-12-20,  26.8, 446.9
2008-12-21,  24.8, 375.4
2008-12-22,  21.9, 361.7
2008-12-23,  23.3, 397.1
2008-12-24,  24.6, 432.5
2008-12-25,  25.1, 444.8
2008-12-26,  23.8, 414.3
2008-12-27,  25.3, 414.7
2008-12-28,  26.7, 416.2
2008-12-29,  19.9, 361.7
2008-12-30,  21.7, 369.2
2008-12-31,  20.5, 376.6
2009-01-01,  19.7, 378.3
2009-01-02,  20.4, 375.6
2009-01-03,  21.3, 343.8
2009-01-04,  23.2, 341.0
2009-01-05,  26.4, 456.2
2009-01-06,  26.9, 474.4
2009-01-07,  24.0, 419.6
2009-01-08,  24.6, 434.1
2009-01-09,  26.3, 468.0
2009-01-10,  25.2, 412.6
2009-01-11,  23.6, 349.6
2009-01-12,  23.5, 393.9
2009-01-13,  23.1, 392.8
2009-01-14,  24.1, 421.7
2009-01-15,  25.3, 449.1
2009-01-16,  26.8, 478.7
2009-01-17,  28.4, 481.3
2009-01-18,  19.5, 315.3
2009-01-19,  20.2, 361.7
2009-01-20,  23.5, 401.4
2009-01-21,  26.0, 462.5
2009-01-22,  27.0, 485.7
2009-01-23,  27.0, 483.0
2009-01-24,  28.5, 483.4
2009-01-25,  26.6, 414.1
2009-01-26,  23.2, 387.4
2009-01-27,  23.4, 399.2
2009-01-28,  24.1, 421.7
2009-01-29,  23.4, 408.3
2009-01-30,  22.9, 394.9
2009-01-31,  23.5, 376.0
2009-02-01,  20.3, 315.3
2009-02-02,  23.9, 402.5
2009-02-03,  24.6, 425.0
2009-02-04,  24.6, 432.5
2009-02-05,  24.0, 421.2
2009-02-06,  22.7, 390.7
2009-02-07,  21.8, 343.8
2009-02-08,  23.5, 347.5
2009-02-09,  24.7, 419.7
2009-02-10,  24.2, 416.4
2009-02-11,  21.7, 376.6
2009-02-12,  21.5, 378.3
2009-02-13,  24.0, 418.6
2009-02-14,  25.5, 419.0
2009-02-15,  25.0, 379.7
2009-02-16,  24.4, 413.2
2009-02-17,  24.2, 416.4
2009-02-18,  25.7, 456.1
2009-02-19,  27.2, 490.0
2009-02-20,  26.9, 480.9
2009-02-21,  21.7, 343.8
2009-02-22,  18.8, 315.3
2009-02-23,  19.6, 361.7
2009-02-24,  21.8, 369.2
2009-02-25,  22.2, 380.9
2009-02-26,  22.0, 378.3
2009-02-27,  22.2, 379.9
2009-02-28,  23.5, 376.0
2009-03-01,  25.6, 392.6
2009-03-02,  24.4, 413.2
2009-03-03,  23.8, 407.8
2009-03-04,  21.2, 376.6
2009-03-05,  21.4, 378.3
2009-03-06,  22.5, 386.4
2009-03-07,  23.0, 365.3
2009-03-08,  21.4, 315.3
2009-03-09,  21.7, 361.7
2009-03-10,  22.6, 382.1
2009-03-11,  21.3, 376.6
2009-03-12,  21.5, 378.3
2009-03-13,  22.2, 379.9
2009-03-14,  24.5, 397.5
2009-03-15,  17.5, 315.3
2009-03-16,  17.7, 361.7
2009-03-17,  19.8, 369.2
2009-03-18,  20.4, 376.6
2009-03-19,  20.7, 378.3
2009-03-20,  20.8, 375.6
2009-03-21,  22.8, 361.0
2009-03-22,  23.3, 343.2
2009-03-23,  23.3, 389.6
2009-03-24,  22.8, 386.4
2009-03-25,  21.7, 376.6
2009-03-26,  22.1, 380.4
2009-03-27,  21.8, 375.6
2009-03-28,  24.0, 386.8
2009-03-29,  25.7, 394.7
2009-03-30,  22.9, 381.0
2009-03-31,  19.1, 369.2
2009-04-01,  17.0, 376.6
2009-04-02,  17.1, 378.3
2009-04-03,  20.2, 375.6
2009-04-04,  19.7, 343.8
2009-04-05,  17.4, 315.3
2009-04-06,  19.8, 361.7
2009-04-07,  21.0, 369.2
2009-04-08,  16.0, 376.6
2009-04-09,  16.6, 378.3
2009-04-10,  17.8, 375.6
2009-04-11,  21.3, 343.8
2009-04-12,  21.7, 315.3
2009-04-13,  21.3, 361.7
2009-04-14,  15.4, 370.0
2009-04-15,  15.9, 376.6
2009-04-16,  19.2, 378.3
2009-04-17,  20.0, 375.6
2009-04-18,  18.7, 343.8
2009-04-19,  14.9, 320.1
2009-04-20,  13.1, 380.9
2009-04-21,  15.6, 369.2
2009-04-22,  16.9, 376.6
2009-04-23,  18.9, 378.3
2009-04-24,  15.8, 375.6
2009-04-25,  17.3, 343.8
2009-04-26,  16.7, 315.3
2009-04-27,  19.3, 361.7
2009-04-28,  20.5, 369.2
2009-04-29,  20.2, 376.6
2009-04-30,  16.9, 378.3
2009-05-01,  17.5, 375.6
2009-05-02,  17.4, 343.8
2009-05-03,  17.1, 315.3
2009-05-04,  17.5, 361.7
2009-05-05,  14.1, 380.4
2009-05-06,  14.2, 387.0
2009-05-07,  15.2, 380.7
2009-05-08,  15.0, 379.6
2009-05-09,  17.0, 343.8
2009-05-10,  19.1, 315.3
2009-05-11,  17.5, 361.7
2009-05-12,  14.1, 380.4
2009-05-13,  13.4, 393.5
2009-05-14,  10.2, 420.8
2009-05-15,  10.0, 419.7
2009-05-16,  12.3, 369.5
2009-05-17,  14.0, 327.3
2009-05-18,  14.2, 372.1
2009-05-19,  11.3, 402.8
2009-05-20,  16.5, 376.6
2009-05-21,  20.9, 378.3
2009-05-22,  21.5, 375.6
2009-05-23,  21.5, 343.8
2009-05-24,  19.2, 315.3
2009-05-25,  18.4, 361.7
2009-05-26,  13.0, 389.2
2009-05-27,  10.4, 417.5
2009-05-28,   9.6, 425.6
2009-05-29,   9.6, 422.9
2009-05-30,   9.0, 395.9
2009-05-31,  10.1, 358.6
2009-06-01,  10.2, 404.2
2009-06-02,   8.6, 424.5
2009-06-03,   9.2, 427.1
2009-06-04,  11.9, 407.1
2009-06-05,  11.3, 409.3
2009-06-06,  10.3, 385.5
2009-06-07,   9.9, 360.2
2009-06-08,  10.0, 405.8
2009-06-09,   8.7, 423.7
2009-06-10,  10.0, 420.7
2009-06-11,   8.4, 435.2
2009-06-12,   7.3, 441.4
2009-06-13,  10.0, 387.9
2009-06-14,  11.7, 345.7
2009-06-15,  11.4, 394.5
2009-06-16,   9.2, 419.7
2009-06-17,   9.7, 423.1
2009-06-18,  11.8, 407.9
2009-06-19,  15.1, 378.8
2009-06-20,  15.7, 343.8
2009-06-21,  10.9, 352.1
2009-06-22,   8.3, 419.4
2009-06-23,   7.7, 431.7
2009-06-24,   0.3, 498.5
2009-06-25,   7.2, 444.8
2009-06-26,   8.4, 432.5
2009-06-27,   9.0, 395.9
2009-06-28,  10.5, 355.4
2009-06-29,  12.4, 386.5
2009-06-30,  10.5, 409.3
2009-07-01,   9.6, 423.9
2009-07-02,   9.0, 430.4
2009-07-03,  10.4, 416.5
2009-07-04,  11.6, 375.1
2009-07-05,  13.9, 328.1
2009-07-06,  15.4, 362.5
2009-07-07,  14.6, 376.4
2009-07-08,   7.6, 440.0
2009-07-09,   6.2, 452.8
2009-07-10,   7.5, 439.8
2009-07-11,   6.7, 414.4
2009-07-12,   9.1, 366.6
2009-07-13,   9.4, 410.6
2009-07-14,   7.4, 434.1
2009-07-15,   7.9, 437.6
2009-07-16,   9.0, 430.4
2009-07-17,  10.4, 416.5
2009-07-18,  10.3, 385.5
2009-07-19,  12.7, 337.7
2009-07-20,  12.4, 386.5
2009-07-21,  11.1, 404.5
2009-07-22,   6.4, 449.6
2009-07-23,   4.2, 468.9
2009-07-24,   5.3, 457.4
2009-07-25,   6.9, 412.8
2009-07-26,   6.2, 389.8
2009-07-27,   8.6, 417.0
2009-07-28,   7.0, 437.3
2009-07-29,   6.1, 452.0
2009-07-30,   5.5, 458.4
2009-07-31,   6.0, 451.8
2009-08-01,   7.0, 412.0
2009-08-02,   8.3, 373.0
2009-08-03,   9.5, 409.8
2009-08-04,  12.3, 394.8
2009-08-05,  12.9, 397.5
2009-08-06,   9.9, 423.2
2009-08-07,   9.2, 426.1
2009-08-08,   9.5, 391.9
2009-08-09,   8.4, 372.2
2009-08-10,  10.9, 398.5
2009-08-11,  11.9, 398.0
2009-08-12,  14.1, 387.9
2009-08-13,  14.5, 386.3
2009-08-14,  17.6, 375.6
2009-08-15,  22.7, 358.9
2009-08-16,  11.3, 348.9
2009-08-17,  10.5, 401.8
2009-08-18,  10.6, 408.5
2009-08-19,  10.8, 414.3
2009-08-20,   8.8, 432.0
2009-08-21,   9.4, 424.5
2009-08-22,  12.1, 371.1
2009-08-23,  12.2, 341.7
2009-08-24,  13.8, 375.3
2009-08-25,  17.3, 369.2
2009-08-26,  19.5, 376.6
2009-08-27,  20.1, 378.3
2009-08-28,  20.1, 375.6
2009-08-29,  22.6, 356.7
2009-08-30,  23.6, 349.6
2009-08-31,  15.0, 365.7
2009-09-01,  13.5, 385.2
2009-09-02,  14.1, 387.9
2009-09-03,  13.0, 398.3
2009-09-04,  12.4, 400.5
2009-09-05,  13.4, 360.7
2009-09-06,  15.4, 316.1
2009-09-07,  14.4, 370.5
2009-09-08,   8.8, 422.9
2009-09-09,   8.4, 433.6
2009-09-10,  10.0, 422.4
2009-09-11,  10.5, 415.7
2009-09-12,  12.6, 367.1
2009-09-13,  13.8, 328.9
2009-09-14,  15.6, 361.7
2009-09-15,  16.2, 369.2
2009-09-16,  15.1, 379.8
2009-09-17,  12.6, 401.5
2009-09-18,  11.3, 409.3
2009-09-19,  11.2, 378.3
2009-09-20,  12.7, 337.7
2009-09-21,  14.8, 367.3
2009-09-22,  10.8, 406.9
2009-09-23,   8.3, 434.4
2009-09-24,  10.1, 421.6
2009-09-25,  12.4, 400.5
2009-09-26,  14.3, 353.4
2009-09-27,  10.5, 355.4
2009-09-28,   7.8, 423.4
2009-09-29,   8.5, 425.3
2009-09-30,   9.6, 423.9
2009-10-01,  11.9, 407.1
2009-10-02,  12.8, 397.3
2009-10-03,  15.6, 343.8
2009-10-04,  17.0, 315.3
2009-10-05,  19.6, 361.7
2009-10-06,  14.5, 377.2
2009-10-07,  11.1, 411.9
2009-10-08,  12.5, 402.3
2009-10-09,  14.8, 381.2
2009-10-10,  17.9, 343.8
2009-10-11,  16.2, 315.3
2009-10-12,  14.8, 367.3
2009-10-13,  17.7, 369.2
2009-10-14,  12.5, 400.7
2009-10-15,  12.2, 404.7
2009-10-16,  13.5, 391.7
2009-10-17,  14.5, 351.8
2009-10-18,  15.8, 315.3
2009-10-19,  16.7, 361.7
2009-10-20,  17.2, 369.2
2009-10-21,  14.8, 382.2
2009-10-22,  15.9, 378.3
2009-10-23,  20.4, 375.6
2009-10-24,  14.8, 349.4
2009-10-25,  15.9, 315.3
2009-10-26,  13.7, 376.1
2009-10-27,  16.1, 369.2
2009-10-28,  19.1, 376.6
2009-10-29,  22.7, 393.3
2009-10-30,  24.5, 429.3
2009-10-31,  18.9, 343.8
2009-11-01,  20.4, 315.3
2009-11-02,  20.5, 361.7
2009-11-03,  17.3, 369.2
2009-11-04,  16.0, 376.6
2009-11-05,  17.8, 378.3
2009-11-06,  19.0, 375.6
2009-11-07,  16.3, 343.8
2009-11-08,  17.1, 315.3
2009-11-09,  17.0, 361.7
2009-11-10,  16.3, 369.2
2009-11-11,  19.3, 376.6
2009-11-12,  21.0, 378.3
2009-11-13,  22.3, 382.1
2009-11-14,  20.4, 343.8
2009-11-15,  19.2, 315.3
2009-11-16,  21.5, 361.7
2009-11-17,  22.3, 375.6
2009-11-18,  19.6, 376.6
2009-11-19,  21.0, 378.3
2009-11-20,  20.9, 375.6
2009-11-21,  19.0, 343.8
2009-11-22,  21.6, 315.3
2009-11-23,  19.9, 361.7
2009-11-24,  21.9, 369.2
2009-11-25,  23.7, 413.1
2009-11-26,  21.9, 378.3
2009-11-27,  19.4, 375.6
2009-11-28,  21.1, 343.8
2009-11-29,  20.3, 315.3
2009-11-30,  19.0, 361.7
2009-12-01,  20.6, 369.2
2009-12-02,  21.6, 376.6
2009-12-03,  16.2, 378.3
2009-12-04,  16.5, 375.6
2009-12-05,  16.9, 343.8
2009-12-06,  16.9, 315.3
2009-12-07,  16.8, 361.7
2009-12-08,  18.9, 369.2
2009-12-09,  21.1, 376.6
2009-12-10,  22.7, 393.3
2009-12-11,  21.4, 375.6
2009-12-12,  18.5, 343.8
2009-12-13,  18.9, 315.3
2009-12-14,  21.7, 361.7
2009-12-15,  20.6, 369.2
2009-12-16,  20.6, 376.6
2009-12-17,  22.1, 380.4
2009-12-18,  23.6, 410.0
2009-12-19,  25.1, 410.4
2009-12-20,  22.5, 326.0
2009-12-21,  21.9, 361.7
2009-12-22,  24.2, 416.4
2009-12-23,  25.0, 441.1
2009-12-24,  24.0, 421.2
2009-12-25,  22.8, 392.8
2009-12-26,  23.8, 382.5
2009-12-27,  24.1, 360.4
2009-12-28,  23.4, 391.7
2009-12-29,  23.1, 392.8
2009-12-30,  21.8, 376.6
2009-12-31,  21.1, 378.3
2010-01-01,  21.6, 375.6
2010-01-02,  23.5, 376.0
2010-01-03,  24.9, 377.6
2010-01-04,  23.9, 402.5
2010-01-05,  25.0, 433.6
2010-01-06,  21.8, 376.6
2010-01-07,  20.4, 378.3
2010-01-08,  21.6, 375.6
2010-01-09,  24.2, 391.1
2010-01-10,  24.8, 375.4
2010-01-11,  24.4, 413.2
2010-01-12,  21.6, 369.2
2010-01-13,  20.8, 376.6
2010-01-14,  23.0, 399.7
2010-01-15,  24.8, 435.8
2010-01-16,  22.8, 361.0
2010-01-17,  25.2, 384.0
2010-01-18,  26.2, 451.9
2010-01-19,  23.4, 399.2
2010-01-20,  22.8, 393.8
2010-01-21,  25.6, 455.6
2010-01-22,  25.1, 442.2
2010-01-23,  25.3, 414.7
2010-01-24,  25.2, 384.0
2010-01-25,  25.6, 439.0
2010-01-26,  25.7, 448.6
2010-01-27,  26.0, 462.5
2010-01-28,  26.5, 474.9
2010-01-29,  27.2, 487.3
2010-01-30,  26.9, 449.1
2010-01-31,  25.8, 396.9
2010-02-01,  26.8, 464.8
2010-02-02,  25.5, 444.4
2010-02-03,  26.6, 475.4
2010-02-04,  24.5, 432.0
2010-02-05,  24.7, 433.6
2010-02-06,  24.7, 401.8
2010-02-07,  25.0, 379.7
2010-02-08,  23.6, 396.0
2010-02-09,  24.5, 422.9
2010-02-10,  24.4, 428.2
2010-02-11,  25.4, 451.3
2010-02-12,  26.0, 461.5
2010-02-13,  26.6, 442.6
2010-02-14,  21.6, 315.3
2010-02-15,  21.9, 361.7
2010-02-16,  20.4, 369.2
2010-02-17,  21.6, 376.6
2010-02-18,  23.9, 419.1
2010-02-19,  25.9, 459.4
2010-02-20,  23.4, 373.9
2010-02-21,  22.5, 326.0
2010-02-22,  23.6, 396.0
2010-02-23,  21.4, 369.2
2010-02-24,  17.9, 376.6
2010-02-25,  16.5, 378.3
2010-02-26,  18.3, 375.6
2010-02-27,  20.8, 343.8
2010-02-28,  20.9, 315.3
2010-03-01,  22.0, 361.7
2010-03-02,  23.5, 401.4
2010-03-03,  22.4, 385.2
2010-03-04,  23.3, 406.2
2010-03-05,  22.6, 388.5
2010-03-06,  22.1, 346.0
2010-03-07,  22.0, 315.3
2010-03-08,  22.3, 368.1
2010-03-09,  24.1, 414.3
2010-03-10,  23.8, 415.3
2010-03-11,  21.1, 378.3
2010-03-12,  18.5, 375.6
2010-03-13,  21.5, 343.8
2010-03-14,  20.6, 315.3
2010-03-15,  17.3, 361.7
2010-03-16,  17.8, 369.2
2010-03-17,  20.8, 376.6
2010-03-18,  21.8, 378.3
2010-03-19,  22.3, 382.1
2010-03-20,  20.4, 343.8
2010-03-21,  19.4, 315.3
2010-03-22,  19.1, 361.7
2010-03-23,  19.7, 369.2
2010-03-24,  19.6, 376.6
2010-03-25,  18.5, 378.3
2010-03-26,  19.2, 375.6
2010-03-27,  21.0, 343.8
2010-03-28,  21.9, 315.3
2010-03-29,  21.3, 361.7
2010-03-30,  22.3, 375.6
2010-03-31,  23.8, 415.3
2010-04-01,  22.1, 380.4
2010-04-02,  18.5, 375.6
2010-04-03,  17.2, 343.8
2010-04-04,  13.9, 328.1
2010-04-05,  13.9, 374.5
2010-04-06,  16.0, 369.2
2010-04-07,  16.8, 376.6
2010-04-08,  17.4, 378.3
2010-04-09,  18.7, 375.6
2010-04-10,  19.3, 343.8
2010-04-11,  20.1, 315.3
2010-04-12,  21.1, 361.7
2010-04-13,  18.6, 369.2
2010-04-14,  13.3, 394.3
2010-04-15,  14.1, 389.5
2010-04-16,  14.8, 381.2
2010-04-17,  16.3, 343.8
2010-04-18,  19.4, 315.3
2010-04-19,  18.3, 361.7
2010-04-20,  16.7, 369.2
2010-04-21,  16.1, 376.6
2010-04-22,  14.0, 390.3
2010-04-23,  10.4, 416.5
2010-04-24,  11.9, 372.7
2010-04-25,  14.7, 321.7
2010-04-26,  13.7, 376.1
2010-04-27,  14.1, 380.4
2010-04-28,  15.0, 380.6
2010-04-29,  13.8, 391.9
2010-04-30,  15.9, 375.6
2010-05-01,  17.9, 343.8
2010-05-02,  18.3, 315.3
2010-05-03,  17.0, 361.7
2010-05-04,  14.9, 374.0
2010-05-05,  15.2, 379.0
2010-05-06,  15.8, 378.3
2010-05-07,  10.9, 412.5
2010-05-08,  11.6, 375.1
2010-05-09,  11.7, 345.7
2010-05-10,  11.6, 392.9
2010-05-11,  13.1, 388.4
2010-05-12,  14.2, 387.0
2010-05-13,  14.9, 383.1
2010-05-14,  17.4, 375.6
2010-05-15,  14.3, 353.4
2010-05-16,   9.9, 360.2
2010-05-17,  11.4, 394.5
2010-05-18,  13.3, 386.8
2010-05-19,  15.8, 376.6
2010-05-20,  15.3, 379.9
2010-05-21,  17.1, 375.6
2010-05-22,  18.0, 343.8
2010-05-23,  17.9, 315.3
2010-05-24,  16.3, 361.7
2010-05-25,  14.4, 378.0
2010-05-26,  13.7, 391.1
2010-05-27,  15.4, 379.1
2010-05-28,  16.3, 375.6
2010-05-29,  15.3, 345.4
2010-05-30,  12.3, 340.9
2010-05-31,   9.5, 409.8
2010-06-01,  10.7, 407.7
2010-06-02,  12.2, 403.1
2010-06-03,  13.2, 396.7
2010-06-04,  12.4, 400.5
2010-06-05,  12.5, 367.9
2010-06-06,  13.5, 331.3
2010-06-07,  11.8, 391.3
2010-06-08,  10.1, 412.5
2010-06-09,   9.0, 428.7
2010-06-10,   9.4, 427.2
2010-06-11,  11.8, 405.3
2010-06-12,  12.8, 365.5
2010-06-13,  13.7, 329.7
2010-06-14,  15.3, 363.3
2010-06-15,  11.9, 398.0
2010-06-16,  11.2, 411.1
2010-06-17,  11.2, 412.7
2010-06-18,  12.0, 403.7
2010-06-19,  11.2, 378.3
2010-06-20,  10.3, 357.0
2010-06-21,   6.2, 436.2
2010-06-22,   9.9, 414.1
2010-06-23,  13.4, 393.5
2010-06-24,  13.3, 395.9
2010-06-25,   9.8, 421.3
2010-06-26,  11.3, 377.5
2010-06-27,  10.4, 356.2
2010-06-28,   8.5, 417.8
2010-06-29,   9.3, 418.9
2010-06-30,  11.1, 411.9
2010-07-01,  14.9, 383.1
2010-07-02,  14.8, 381.2
2010-07-03,  17.6, 343.8
2010-07-04,  19.6, 315.3
2010-07-05,  16.9, 361.7
2010-07-06,  13.9, 382.0
2010-07-07,  11.7, 407.1
2010-07-08,   9.9, 423.2
