0,1,2,3
N,Norte,12/2/2020,560.286.225.000
N,Norte,13/2/2020,564.167.404.167
N,Norte,14/2/2020,562.568.866.667
N,Norte,15/2/2020,544.439.275.000
N,Norte,16/2/2020,524.172.545.833
N,Norte,17/2/2020,566.344.795.833
N,Norte,18/2/2020,580.950.150.000
N,Norte,19/2/2020,574.028.158.333
N,Norte,20/2/2020,563.020.633.333
N,Norte,21/2/2020,565.073.004.167
N,Norte,22/2/2020,555.277.404.167
N,Norte,23/2/2020,524.613.250.000
N,Norte,24/2/2020,536.235.687.500
N,Norte,25/2/2020,517.203.070.833
N,Norte,26/2/2020,554.592.329.167
N,Norte,27/2/2020,583.981.816.667
N,Norte,28/2/2020,580.991.770.833
N,Norte,29/2/2020,553.822.879.167
N,Norte,1/3/2020,531.504.045.833
N,Norte,2/3/2020,569.293.358.333
N,Norte,3/3/2020,564.970.762.500
N,Norte,4/3/2020,571.289.437.500
N,Norte,5/3/2020,577.466.079.167
N,Norte,6/3/2020,565.186.000.000
N,Norte,7/3/2020,536.350.979.167
N,Norte,8/3/2020,519.380.241.667
N,Norte,9/3/2020,546.359.504.167
N,Norte,10/3/2020,548.477.837.500
N,Norte,11/3/2020,561.831.708.333
N,Norte,12/3/2020,553.132.108.333
N,Norte,13/3/2020,559.534.212.500
N,Norte,14/3/2020,505.325.875.000
N,Norte,15/3/2020,474.578.775.000
N,Norte,16/3/2020,532.968.204.167
N,Norte,17/3/2020,551.777.820.833
N,Norte,18/3/2020,563.362.762.500
N,Norte,19/3/2020,524.084.820.833
N,Norte,20/3/2020,523.306.562.500
N,Norte,21/3/2020,523.247.316.667
N,Norte,22/3/2020,511.095.712.500
N,Norte,23/3/2020,525.705.058.333
N,Norte,24/3/2020,523.476.741.667
N,Norte,25/3/2020,537.999.070.833
N,Norte,26/3/2020,540.519.066.667
N,Norte,27/3/2020,524.062.979.167
N,Norte,28/3/2020,508.086.737.500
N,Norte,29/3/2020,500.065.825.000
N,Norte,30/3/2020,504.833.975.000
N,Norte,31/3/2020,497.895.533.333
N,Norte,1/4/2020,491.129.750.000
N,Norte,2/4/2020,496.765.241.667
N,Norte,3/4/2020,512.014.275.000
N,Norte,4/4/2020,499.943.562.500
N,Norte,5/4/2020,499.173.858.333
N,Norte,6/4/2020,509.294.741.667
N,Norte,7/4/2020,514.175.916.667
N,Norte,8/4/2020,521.569.387.500
N,Norte,9/4/2020,497.071.504.167
N,Norte,10/4/2020,472.347.133.333
N,Norte,11/4/2020,486.367.241.667
N,Norte,12/4/2020,466.955.395.833
N,Norte,13/4/2020,480.256.954.167
N,Norte,14/4/2020,482.008.920.833
N,Norte,15/4/2020,483.640.925.000
N,Norte,16/4/2020,486.783.129.167
N,Norte,17/4/2020,482.343.337.500
N,Norte,18/4/2020,491.253.454.167
N,Norte,19/4/2020,471.411.358.333
N,Norte,20/4/2020,488.352.916.667
N,Norte,21/4/2020,482.508.687.500
N,Norte,22/4/2020,497.344.241.667
N,Norte,23/4/2020,504.040.595.833
N,Norte,24/4/2020,500.766.220.833
N,Norte,25/4/2020,477.698.845.833
N,Norte,26/4/2020,482.906.700.000
N,Norte,27/4/2020,492.184.375.000
N,Norte,28/4/2020,493.221.533.333
N,Norte,29/4/2020,500.297.741.667
N,Norte,30/4/2020,499.533.620.833
N,Norte,1/5/2020,486.290.295.833
N,Norte,2/5/2020,482.300.479.167
N,Norte,3/5/2020,482.256.504.167
N,Norte,4/5/2020,504.866.862.500
N,Norte,5/5/2020,507.153.712.500
N,Norte,6/5/2020,504.131.679.167
N,Norte,7/5/2020,512.178.641.667
N,Norte,8/5/2020,516.753.329.167
N,Norte,9/5/2020,503.085.191.667
N,Norte,10/5/2020,480.812.829.167
N,Norte,11/5/2020,499.461.950.000
N,Norte,12/5/2020,510.826.625.000
N,Norte,13/5/2020,516.741.887.500
N,Norte,14/5/2020,511.881.387.500
N,Norte,15/5/2020,518.369.612.500
N,Norte,16/5/2020,505.803.395.833
N,Norte,17/5/2020,495.867.612.500
N,Norte,18/5/2020,513.293.829.167
N,Norte,19/5/2020,509.131.833.333
N,Norte,20/5/2020,519.382.270.833
N,Norte,21/5/2020,518.622.133.333
N,Norte,22/5/2020,518.763.620.833
N,Norte,23/5/2020,513.070.820.833
N,Norte,24/5/2020,495.261.104.167
N,Norte,25/5/2020,534.829.154.167
N,Norte,26/5/2020,541.279.691.667
N,Norte,27/5/2020,556.430.654.167
N,Norte,28/5/2020,544.972.291.667
N,Norte,29/5/2020,533.050.425.000
N,Norte,30/5/2020,510.628.075.000
N,Norte,31/5/2020,498.103.583.333
N,Norte,1/6/2020,511.199.495.833
N,Norte,2/6/2020,525.734.200.000
N,Norte,3/6/2020,532.300.500.000
N,Norte,4/6/2020,524.224.091.667
N,Norte,5/6/2020,535.484.045.833
N,Norte,6/6/2020,526.658.058.333
N,Norte,7/6/2020,498.021.395.833
N,Norte,8/6/2020,540.225.895.833
N,Norte,9/6/2020,551.336.183.333
N,Norte,10/6/2020,547.597.766.667
N,Norte,11/6/2020,522.837.220.833
N,Norte,12/6/2020,518.386.595.833
N,Norte,13/6/2020,515.959.783.333
N,Norte,14/6/2020,502.030.245.833
N,Norte,15/6/2020,540.782.587.500
N,Norte,16/6/2020,537.803.354.167
N,Norte,17/6/2020,528.617.187.500
N,Norte,18/6/2020,532.810.050.000
N,Norte,19/6/2020,537.100.620.833
N,Norte,20/6/2020,524.537.775.000
N,Norte,21/6/2020,503.890.095.833
N,Norte,22/6/2020,538.570.729.167
N,Norte,23/6/2020,531.270.587.500
N,Norte,24/6/2020,542.398.425.000
N,Norte,25/6/2020,549.251.420.833
N,Norte,26/6/2020,544.514.287.500
N,Norte,27/6/2020,525.795.083.333
N,Norte,28/6/2020,505.624.762.500
N,Norte,29/6/2020,537.229.487.500
N,Norte,30/6/2020,526.176.275.000
N,Norte,1/7/2020,534.941.170.833
N,Norte,2/7/2020,542.596.433.333
N,Norte,3/7/2020,539.133.941.667
N,Norte,4/7/2020,524.739.241.667
N,Norte,5/7/2020,506.338.616.667
N,Norte,6/7/2020,539.801.100.000
N,Norte,7/7/2020,538.522.566.667
N,Norte,8/7/2020,537.102.979.167
N,Norte,9/7/2020,542.152.654.167
N,Norte,10/7/2020,540.097.354.167
N,Norte,11/7/2020,515.266.370.833
N,Norte,12/7/2020,501.830.929.167
N,Norte,13/7/2020,545.425.391.667
N,Norte,14/7/2020,545.028.987.500
N,Norte,15/7/2020,548.191.475.000
N,Norte,16/7/2020,545.718.608.333
N,Norte,17/7/2020,545.467.487.500
N,Norte,18/7/2020,532.876.870.833
N,Norte,19/7/2020,507.469.400.000
N,Norte,20/7/2020,541.713.850.000
N,Norte,21/7/2020,536.169.495.833
N,Norte,22/7/2020,534.592.733.333
N,Norte,23/7/2020,539.843.954.167
N,Norte,24/7/2020,538.067.341.667
N,Norte,25/7/2020,534.317.016.667
N,Norte,26/7/2020,511.664.645.833
N,Norte,27/7/2020,558.725.283.333
N,Norte,28/7/2020,564.809.691.667
N,Norte,29/7/2020,572.771.083.333
N,Norte,30/7/2020,567.889.620.833
N,Norte,31/7/2020,566.715.483.333
N,Norte,1/8/2020,545.402.429.167
N,Norte,2/8/2020,525.707.341.667
N,Norte,3/8/2020,568.440.079.167
N,Norte,4/8/2020,573.674.391.667
N,Norte,5/8/2020,569.267.654.167
N,Norte,6/8/2020,566.308.975.000
N,Norte,7/8/2020,566.757.387.500
N,Norte,8/8/2020,551.120.579.167
N,Norte,9/8/2020,536.575.691.667
N,Norte,10/8/2020,584.818.879.167
N,Norte,11/8/2020,588.877.350.000
N,Norte,12/8/2020,584.859.850.000
N,Norte,13/8/2020,587.949.037.500
N,Norte,14/8/2020,589.300.825.000
N,Norte,15/8/2020,571.631.695.833
N,Norte,16/8/2020,555.864.629.167
N,Norte,17/8/2020,597.145.391.667
N,Norte,18/8/2020,591.647.945.833
N,Norte,19/8/2020,599.501.458.333
N,Norte,20/8/2020,600.125.012.500
N,Norte,21/8/2020,603.196.595.833
N,Norte,22/8/2020,568.176.379.167
N,Norte,23/8/2020,536.324.091.667
N,Norte,24/8/2020,571.960.066.667
N,Norte,25/8/2020,583.769.575.000
N,Norte,26/8/2020,596.611.983.333
N,Norte,27/8/2020,614.578.454.167
N,Norte,28/8/2020,602.532.187.500
N,Norte,29/8/2020,576.282.100.000
N,Norte,30/8/2020,542.005.466.667
N,Norte,31/8/2020,585.219.833.333
N,Norte,1/9/2020,574.186.304.167
N,Norte,2/9/2020,592.183.241.667
N,Norte,3/9/2020,606.116.100.000
N,Norte,4/9/2020,598.015.629.167
N,Norte,5/9/2020,572.837.400.000
N,Norte,6/9/2020,549.667.962.500
N,Norte,7/9/2020,562.433.612.500
N,Norte,8/9/2020,594.158.054.167
N,Norte,9/9/2020,610.975.283.333
N,Norte,10/9/2020,600.684.875.000
N,Norte,11/9/2020,600.667.670.833
N,Norte,12/9/2020,584.465.854.167
N,Norte,13/9/2020,547.136.812.500
N,Norte,14/9/2020,603.730.141.667
N,Norte,15/9/2020,606.977.729.167
N,Norte,16/9/2020,607.456.495.833
N,Norte,17/9/2020,618.804.012.500
N,Norte,18/9/2020,617.084.383.333
N,Norte,19/9/2020,593.791.645.833
N,Norte,20/9/2020,577.335.804.167
N,Norte,21/9/2020,614.157.225.000
N,Norte,22/9/2020,607.748.929.167
N,Norte,23/9/2020,608.716.491.667
N,Norte,24/9/2020,621.818.545.833
N,Norte,25/9/2020,589.906.445.833
N,Norte,26/9/2020,554.542.625.000
N,Norte,27/9/2020,542.803.241.667
N,Norte,28/9/2020,594.922.145.833
N,Norte,29/9/2020,592.363.016.667
N,Norte,30/9/2020,609.728.237.500
N,Norte,1/10/2020,597.898.516.667
N,Norte,2/10/2020,589.358.920.833
N,Norte,3/10/2020,584.364.095.833
N,Norte,4/10/2020,561.083.829.167
N,Norte,5/10/2020,598.879.362.500
N,Norte,6/10/2020,591.170.637.500
N,Norte,7/10/2020,599.639.316.667
N,Norte,8/10/2020,607.521.575.000
N,Norte,9/10/2020,609.870.679.167
N,Norte,10/10/2020,571.734.587.500
N,Norte,11/10/2020,529.408.654.167
N,Norte,12/10/2020,542.521.275.000
N,Norte,13/10/2020,594.943.616.667
N,Norte,14/10/2020,598.912.162.500
N,Norte,15/10/2020,606.780.391.667
N,Norte,16/10/2020,626.109.945.833
N,Norte,17/10/2020,605.638.850.000
N,Norte,18/10/2020,568.751.725.000
N,Norte,19/10/2020,604.218.183.333
N,Norte,20/10/2020,613.871.708.333
N,Norte,21/10/2020,609.051.595.833
N,Norte,22/10/2020,617.426.475.000
N,Norte,23/10/2020,622.250.554.167
N,Norte,24/10/2020,588.784.475.000
N,Norte,25/10/2020,564.184.645.833
N,Norte,26/10/2020,613.647.716.667
N,Norte,27/10/2020,612.728.829.167
N,Norte,28/10/2020,619.024.787.500
N,Norte,29/10/2020,632.424.691.667
N,Norte,30/10/2020,610.727.075.000
N,Norte,31/10/2020,587.858.300.000
N,Norte,1/11/2020,553.125.291.667
N,Norte,2/11/2020,559.246.887.500
N,Norte,3/11/2020,599.959.391.667
N,Norte,4/11/2020,566.289.933.333
N,Norte,5/11/2020,569.450.129.167
N,Norte,6/11/2020,562.436.058.333
N,Norte,7/11/2020,563.985.650.000
N,Norte,8/11/2020,545.164.237.500
N,Norte,9/11/2020,579.009.908.333
N,Norte,10/11/2020,587.053.429.167
N,Norte,11/11/2020,569.607.433.333
N,Norte,12/11/2020,577.018.129.167
N,Norte,13/11/2020,586.149.687.500
N,Norte,14/11/2020,584.178.058.333
N,Norte,15/11/2020,561.484.475.000
N,Norte,16/11/2020,601.077.283.333
N,Norte,17/11/2020,599.016.400.000
N,Norte,18/11/2020,605.943.754.167
N,Norte,19/11/2020,594.797.066.667
N,Norte,20/11/2020,584.681.316.667
N,Norte,21/11/2020,575.947.295.833
N,Norte,22/11/2020,548.449.870.833
N,Norte,23/11/2020,579.424.637.500
N,Norte,24/11/2020,583.202.462.500
N,Norte,25/11/2020,591.342.275.000
N,Norte,26/11/2020,597.094.345.833
N,Norte,27/11/2020,592.771.841.667
N,Norte,28/11/2020,582.145.145.833
N,Norte,29/11/2020,551.056.275.000
N,Norte,30/11/2020,581.288.045.833
N,Norte,1/12/2020,591.803.475.000
N,Norte,2/12/2020,612.921.445.833
N,Norte,3/12/2020,613.802.720.833
N,Norte,4/12/2020,620.965.891.667
N,Norte,5/12/2020,602.051.629.167
N,Norte,6/12/2020,576.927.604.167
N,Norte,7/12/2020,588.796.637.500
N,Norte,8/12/2020,582.170.029.167
N,Norte,9/12/2020,593.048.762.500
N,Norte,10/12/2020,596.578.254.167
N,Norte,11/12/2020,599.856.325.000
N,Norte,12/12/2020,592.105.304.167
N,Norte,13/12/2020,569.650.695.833
N,Norte,14/12/2020,589.473.329.167
N,Norte,15/12/2020,572.384.937.500
N,Norte,16/12/2020,581.219.020.833
N,Norte,17/12/2020,588.571.041.667
N,Norte,18/12/2020,583.356.062.500
N,Norte,19/12/2020,573.717.633.333
N,Norte,20/12/2020,547.348.487.500
N,Norte,21/12/2020,572.613.283.333
N,Norte,22/12/2020,580.463.916.667
N,Norte,23/12/2020,592.086.391.667
N,Norte,24/12/2020,560.812.708.333
N,Norte,25/12/2020,522.430.841.667
N,Norte,26/12/2020,539.265.412.500
N,Norte,27/12/2020,540.122.662.500
N,Norte,28/12/2020,588.457.904.167
N,Norte,29/12/2020,588.005.712.500
N,Norte,30/12/2020,579.199.233.333
N,Norte,31/12/2020,560.054.008.333
N,Norte,1/1/2021,524.982.945.833
N,Norte,2/1/2021,558.521.470.833
N,Norte,3/1/2021,530.215.920.833
N,Norte,4/1/2021,561.921.704.167
N,Norte,5/1/2021,581.549.525.000
N,Norte,6/1/2021,588.078.945.833
N,Norte,7/1/2021,589.255.712.500
N,Norte,8/1/2021,571.004.591.667
N,Norte,9/1/2021,551.655.216.667
N,Norte,10/1/2021,523.864.904.167
N,Norte,11/1/2021,571.524.154.167
N,Norte,12/1/2021,573.477.454.167
N,Norte,13/1/2021,563.026.891.667
N,Norte,14/1/2021,564.795.854.167
N,Norte,15/1/2021,557.822.233.333
N,Norte,16/1/2021,553.000.333.333
N,Norte,17/1/2021,539.417.337.500
N,Norte,18/1/2021,548.491.770.833
N,Norte,19/1/2021,533.622.662.500
N,Norte,20/1/2021,522.790.900.000
N,Norte,21/1/2021,534.500.266.667
N,Norte,22/1/2021,549.988.895.833
N,Norte,23/1/2021,547.345.100.000
N,Norte,24/1/2021,537.487.829.167
N,Norte,25/1/2021,569.857.279.167
N,Norte,26/1/2021,556.669.437.500
N,Norte,27/1/2021,546.983.329.167
N,Norte,28/1/2021,542.885.566.667
N,Norte,29/1/2021,544.522.187.500
N,Norte,30/1/2021,541.217.275.000
N,Norte,31/1/2021,529.173.062.500
N,Norte,1/2/2021,578.234.591.667
N,Norte,2/2/2021,575.986.662.500
N,Norte,3/2/2021,581.683.054.167
N,Norte,4/2/2021,595.899.704.167
N,Norte,5/2/2021,594.387.425.000
N,Norte,6/2/2021,560.406.266.667
N,Norte,7/2/2021,533.876.458.333
N,Norte,8/2/2021,567.941.487.500
N,Norte,9/2/2021,566.745.741.667
N,Norte,10/2/2021,560.941.616.667
N,Norte,11/2/2021,564.408.820.833
N,Norte,12/2/2021,568.166.616.667
N,Norte,13/2/2021,554.137.012.500
N,Norte,14/2/2021,522.308.958.333
N,Norte,15/2/2021,547.335.725.000
N,Norte,16/2/2021,548.690.666.667
N,Norte,17/2/2021,563.675.870.833
N,Norte,18/2/2021,574.212.112.500
N,Norte,19/2/2021,572.656.937.500
N,Norte,20/2/2021,543.084.479.167
N,Norte,21/2/2021,526.419.170.833
N,Norte,22/2/2021,560.996.162.500
N,Norte,23/2/2021,580.142.887.500
N,Norte,24/2/2021,605.063.175.000
N,Norte,25/2/2021,592.349.295.833
N,Norte,26/2/2021,593.563.733.333
N,Norte,27/2/2021,574.411.400.000
N,Norte,28/2/2021,543.212.154.167
N,Norte,1/3/2021,572.615.562.500
N,Norte,2/3/2021,569.482.491.667
N,Norte,3/3/2021,572.793.566.667
N,Norte,4/3/2021,569.836.162.500
N,Norte,5/3/2021,575.465.708.333
N,Norte,6/3/2021,561.210.704.167
N,Norte,7/3/2021,552.368.058.333
N,Norte,8/3/2021,601.658.266.667
N,Norte,9/3/2021,587.390.820.833
N,Norte,10/3/2021,579.791.570.833
N,Norte,11/3/2021,580.149.633.333
N,Norte,12/3/2021,593.726.237.500
N,Norte,13/3/2021,574.666.291.667
N,Norte,14/3/2021,554.469.737.500
N,Norte,15/3/2021,598.472.554.167
N,Norte,16/3/2021,617.288.070.833
N,Norte,17/3/2021,601.737.995.833
N,Norte,18/3/2021,582.398.766.667
N,Norte,19/3/2021,574.402.216.667
N,Norte,20/3/2021,563.164.783.333
N,Norte,21/3/2021,538.077.704.167
N,Norte,22/3/2021,584.544.358.333
N,Norte,23/3/2021,597.561.433.333
N,Norte,24/3/2021,588.769.383.333
N,Norte,25/3/2021,592.430.937.500
N,Norte,26/3/2021,600.175.462.500
N,Norte,27/3/2021,590.168.450.000
N,Norte,28/3/2021,556.116.262.500
N,Norte,29/3/2021,606.792.645.833
N,Norte,30/3/2021,609.606.595.833
N,Norte,31/3/2021,599.428.325.000
N,Norte,1/4/2021,591.001.929.167
N,Norte,2/4/2021,553.554.241.667
N,Norte,3/4/2021,569.259.458.333
N,Norte,4/4/2021,558.652.412.500
N,Norte,5/4/2021,615.030.145.833
N,Norte,6/4/2021,629.960.466.667
N,Norte,7/4/2021,635.175.675.000
N,Norte,8/4/2021,614.518.250.000
N,Norte,9/4/2021,614.778.291.667
N,Norte,10/4/2021,599.581.775.000
N,Norte,11/4/2021,576.823.820.833
N,Norte,12/4/2021,631.135.316.667
N,Norte,13/4/2021,641.059.895.833
N,Norte,14/4/2021,633.482.087.500
N,Norte,15/4/2021,618.363.675.000
N,Norte,16/4/2021,616.115.300.000
N,Norte,17/4/2021,602.939.220.833
N,Norte,18/4/2021,548.274.354.167
N,Norte,19/4/2021,594.680.025.000
N,Norte,20/4/2021,601.234.845.833
N,Norte,21/4/2021,591.148.866.667
N,Norte,22/4/2021,616.846.495.833
N,Norte,23/4/2021,614.219.720.833
N,Norte,24/4/2021,590.899.029.167
N,Norte,25/4/2021,555.131.720.833
N,Norte,26/4/2021,593.914.350.000
N,Norte,27/4/2021,602.977.333.333
N,Norte,28/4/2021,605.216.825.000
N,Norte,29/4/2021,606.501.258.333
N,Norte,30/4/2021,596.044.283.333
N,Norte,1/5/2021,546.080.758.333
N,Norte,2/5/2021,544.287.462.500
N,Norte,3/5/2021,591.371.887.500
N,Norte,4/5/2021,589.014.366.667
N,Norte,5/5/2021,600.592.595.833
N,Norte,6/5/2021,591.181.733.333
N,Norte,7/5/2021,607.550.812.500
N,Norte,8/5/2021,582.914.029.167
N,Norte,9/5/2021,539.343.841.667
N,Norte,10/5/2021,596.318.162.500
N,Norte,11/5/2021,610.427.775.000
N,Norte,12/5/2021,615.144.162.500
N,Norte,13/5/2021,619.453.670.833
N,Norte,14/5/2021,616.284.108.333
N,Norte,15/5/2021,591.655.066.667
N,Norte,16/5/2021,566.934.637.500
N,Norte,17/5/2021,605.181.916.667
N,Norte,18/5/2021,615.597.895.833
N,Norte,19/5/2021,606.157.691.667
N,Norte,20/5/2021,611.507.037.500
N,Norte,21/5/2021,631.183.241.667
N,Norte,22/5/2021,609.934.229.167
N,Norte,23/5/2021,572.032.008.333
N,Norte,24/5/2021,638.315.679.167
N,Norte,25/5/2021,641.601.333.333
N,Norte,26/5/2021,641.749.954.167
N,Norte,27/5/2021,633.006.320.833
N,Norte,28/5/2021,622.522.504.167
N,Norte,29/5/2021,599.707.070.833
N,Norte,30/5/2021,570.071.875.000
N,Norte,31/5/2021,618.630.241.667
N,Norte,1/6/2021,620.428.266.667
N,Norte,2/6/2021,632.472.750.000
N,Norte,3/6/2021,592.787.545.833
N,Norte,4/6/2021,600.538.608.333
N,Norte,5/6/2021,586.621.133.333
N,Norte,6/6/2021,577.512.970.833
N,Norte,7/6/2021,615.135.145.833
N,Norte,8/6/2021,612.423.162.500
N,Norte,9/6/2021,607.749.100.000
N,Norte,10/6/2021,604.228.608.333
N,Norte,11/6/2021,598.829.404.167
N,Norte,12/6/2021,581.383.087.500
N,Norte,13/6/2021,562.224.420.833
N,Norte,14/6/2021,609.380.658.333
N,Norte,15/6/2021,601.325.604.167
N,Norte,16/6/2021,595.780.387.500
N,Norte,17/6/2021,598.521.708.333
N,Norte,18/6/2021,602.514.954.167
N,Norte,19/6/2021,583.854.916.667
N,Norte,20/6/2021,551.224.191.667
N,Norte,21/6/2021,603.953.845.833
N,Norte,22/6/2021,620.389.462.500
N,Norte,23/6/2021,606.591.091.667
N,Norte,24/6/2021,592.486.616.667
N,Norte,25/6/2021,603.897.275.000
N,Norte,26/6/2021,589.590.612.500
N,Norte,27/6/2021,566.416.979.167
N,Norte,28/6/2021,597.206.716.667
N,Norte,29/6/2021,582.096.900.000
N,Norte,30/6/2021,580.440.216.667
N,Norte,1/7/2021,575.197.320.833
N,Norte,2/7/2021,581.722.250.000
N,Norte,3/7/2021,547.417.220.833
N,Norte,4/7/2021,527.943.029.167
N,Norte,5/7/2021,577.511.845.833
N,Norte,6/7/2021,591.173.666.667
N,Norte,7/7/2021,594.368.525.000
N,Norte,8/7/2021,596.799.266.667
N,Norte,9/7/2021,602.149.991.667
N,Norte,10/7/2021,584.878.808.333
N,Norte,11/7/2021,559.107.375.000
N,Norte,12/7/2021,607.310.595.833
N,Norte,13/7/2021,604.294.779.167
N,Norte,14/7/2021,596.214.275.000
N,Norte,15/7/2021,599.257.483.333
N,Norte,16/7/2021,592.410.795.833
N,Norte,17/7/2021,591.425.608.333
N,Norte,18/7/2021,572.631.145.833
N,Norte,19/7/2021,624.953.062.500
N,Norte,20/7/2021,620.226.800.000
N,Norte,21/7/2021,626.222.670.833
N,Norte,22/7/2021,625.493.908.333
N,Norte,23/7/2021,604.403.254.167
N,Norte,24/7/2021,583.005.225.000
N,Norte,25/7/2021,567.813.366.667
N,Norte,26/7/2021,613.728.225.000
N,Norte,27/7/2021,617.281.112.500
N,Norte,28/7/2021,617.575.675.000
N,Norte,29/7/2021,617.446.195.833
N,Norte,30/7/2021,603.571.604.167
N,Norte,31/7/2021,588.625.866.667
N,Norte,1/8/2021,569.595.516.667
N,Norte,2/8/2021,601.446.229.167
N,Norte,3/8/2021,605.240.795.833
N,Norte,4/8/2021,618.577.020.833
N,Norte,5/8/2021,615.298.800.000
N,Norte,6/8/2021,612.749.841.667
N,Norte,7/8/2021,598.494.629.167
N,Norte,8/8/2021,577.489.758.333
N,Norte,9/8/2021,633.167.704.167
N,Norte,10/8/2021,644.465.679.167
N,Norte,11/8/2021,639.507.633.333
N,Norte,12/8/2021,634.175.787.500
N,Norte,13/8/2021,603.328.516.667
N,Norte,14/8/2021,587.656.845.833
N,Norte,15/8/2021,573.096.612.500
N,Norte,16/8/2021,622.199.241.667
N,Norte,17/8/2021,637.998.962.500
N,Norte,18/8/2021,652.840.683.333
N,Norte,19/8/2021,655.317.883.333
N,Norte,20/8/2021,653.166.275.000
N,Norte,21/8/2021,640.979.141.667
N,Norte,22/8/2021,622.152.975.000
N,Norte,23/8/2021,664.918.645.833
N,Norte,24/8/2021,668.017.212.500
N,Norte,25/8/2021,659.331.720.833
N,Norte,26/8/2021,672.765.887.500
N,Norte,27/8/2021,674.788.658.333
N,Norte,28/8/2021,643.018.958.333
N,Norte,29/8/2021,610.863.179.167
N,Norte,30/8/2021,647.796.237.500
N,Norte,31/8/2021,636.937.275.000
N,Norte,1/9/2021,634.411.004.167
N,Norte,2/9/2021,640.381.037.500
N,Norte,3/9/2021,647.690.208.333
N,Norte,4/9/2021,616.132.154.167
N,Norte,5/9/2021,595.052.533.333
N,Norte,6/9/2021,635.770.870.833
N,Norte,7/9/2021,626.735.970.833
N,Norte,8/9/2021,651.317.179.167
N,Norte,9/9/2021,649.605.783.333
N,Norte,10/9/2021,655.588.541.667
N,Norte,11/9/2021,641.800.862.500
N,Norte,12/9/2021,608.756.337.500
N,Norte,13/9/2021,643.662.104.167
N,Norte,14/9/2021,650.943.762.500
N,Norte,15/9/2021,648.905.570.833
N,Norte,16/9/2021,637.341.495.833
N,Norte,17/9/2021,635.515.087.500
N,Norte,18/9/2021,605.523.741.667
N,Norte,19/9/2021,591.260.295.833
N,Norte,20/9/2021,647.257.125.000
N,Norte,21/9/2021,658.315.475.000
N,Norte,22/9/2021,663.558.941.667
N,Norte,23/9/2021,652.266.420.833
N,Norte,24/9/2021,652.825.104.167
N,Norte,25/9/2021,627.113.183.333
N,Norte,26/9/2021,589.037.887.500
N,Norte,27/9/2021,631.912.679.167
N,Norte,28/9/2021,638.533.825.000
N,Norte,29/9/2021,633.676.587.500
N,Norte,30/9/2021,644.427.837.500
N,Norte,1/10/2021,646.884.495.833
N,Norte,2/10/2021,603.288.654.167
N,Norte,3/10/2021,584.046.212.500
N,Norte,4/10/2021,633.009.604.167
N,Norte,5/10/2021,639.636.504.167
N,Norte,6/10/2021,648.715.470.833
N,Norte,7/10/2021,639.743.425.000
N,Norte,8/10/2021,634.074.595.833
N,Norte,9/10/2021,617.184.004.167
N,Norte,10/10/2021,580.484.750.000
N,Norte,11/10/2021,615.892.379.167
N,Norte,12/10/2021,594.407.333.333
N,Norte,13/10/2021,644.812.820.833
N,Norte,14/10/2021,643.625.966.667
N,Norte,15/10/2021,639.954.470.833
N,Norte,16/10/2021,623.914.400.000
N,Norte,17/10/2021,574.313.554.167
N,Norte,18/10/2021,594.083.983.333
N,Norte,19/10/2021,602.388.079.167
N,Norte,20/10/2021,618.853.700.000
N,Norte,21/10/2021,606.253.245.833
N,Norte,22/10/2021,597.595.541.667
N,Norte,23/10/2021,576.629.337.500
N,Norte,24/10/2021,567.459.508.333
N,Norte,25/10/2021,635.862.875.000
N,Norte,26/10/2021,645.817.083.333
N,Norte,27/10/2021,643.871.783.333
N,Norte,28/10/2021,638.061.620.833
N,Norte,29/10/2021,638.901.945.833
N,Norte,30/10/2021,613.821.412.500
N,Norte,31/10/2021,583.909.462.500
N,Norte,1/11/2021,600.053.108.333
N,Norte,2/11/2021,571.109.745.833
N,Norte,3/11/2021,615.223.575.000
N,Norte,4/11/2021,619.974.862.500
N,Norte,5/11/2021,622.474.470.833
N,Norte,6/11/2021,597.600.283.333
N,Norte,7/11/2021,577.950.745.833
N,Norte,8/11/2021,633.259.950.000
N,Norte,9/11/2021,623.567.958.333
N,Norte,10/11/2021,611.451.120.833
N,Norte,11/11/2021,615.738.187.500
N,Norte,12/11/2021,632.420.854.167
N,Norte,13/11/2021,613.668.516.667
N,Norte,14/11/2021,575.724.437.500
N,Norte,15/11/2021,585.186.987.500
N,Norte,16/11/2021,612.769.383.333
N,Norte,17/11/2021,619.413.541.667
N,Norte,18/11/2021,621.554.154.167
N,Norte,19/11/2021,629.133.191.667
N,Norte,20/11/2021,596.630.116.667
N,Norte,21/11/2021,559.603.308.333
N,Norte,22/11/2021,621.156.712.500
N,Norte,23/11/2021,634.678.087.500
N,Norte,24/11/2021,643.973.408.333
N,Norte,25/11/2021,651.290.483.333
N,Norte,26/11/2021,633.785.691.667
N,Norte,27/11/2021,601.206.887.500
N,Norte,28/11/2021,581.353.204.167
N,Norte,29/11/2021,632.604.595.833
N,Norte,30/11/2021,639.288.104.167
N,Norte,1/12/2021,641.147.379.167
