,0
2017-07-28,-1405.0229468598845
2017-07-29,-6273.9118357487605
2017-07-30,-16621.800724637666
2017-07-31,4173.9770531401155
2017-08-01,12941.310386473458
2017-08-02,5164.3103864734585
2017-08-03,4868.643719806772
2017-08-04,7324.7548309178965
2017-08-05,-1328.3562801932276
2017-08-06,-16597.68961352654
2017-08-07,6950.9770531401155
2017-08-08,6984.865942028991
2017-08-09,7040.643719806772
2017-08-10,14496.754830917896
2017-08-11,12332.199275362334
2017-08-12,-1058.5785024154466
2017-08-13,-15851.467391304323
2017-08-14,-489.4673913043225
2017-08-15,-902.1340579710086
2017-08-16,3496.5326086956775
2017-08-17,4557.643719806772
2017-08-18,8492.08816425124
2017-08-19,-3448.6896135265415
2017-08-20,-15220.245169082104
2017-08-21,6407.7548309178965
2017-08-22,8032.3103864734585
2017-08-23,3958.9770531401155
2017-08-24,6515.3103864734585
2017-08-25,8660.421497584553
2017-08-26,-1521.1340579710086
2017-08-27,-15264.134057971009
2017-08-28,11905.977053140115
2017-08-29,13396.865942028991
2017-08-30,11472.865942028991
2017-08-31,6158.421497584553
2017-09-01,5034.2588522588485
2017-09-02,-9294.96336996337
2017-09-03,-15896.852258852276
2017-09-04,4412.814407814381
2017-09-05,9010.703296703286
2017-09-06,4141.369963369943
2017-09-07,3454.4810744810675
2017-09-08,5187.7032967032865
2017-09-09,-5521.852258852276
2017-09-10,-11434.630036630057
2017-09-11,12813.369963369943
2017-09-12,10433.703296703286
2017-09-13,5576.147741147724
2017-09-14,8161.592185592162
2017-09-15,2239.7032967032865
2017-09-16,-8166.7411477411515
2017-09-17,-11159.630036630057
2017-09-18,-5232.0744810744945
2017-09-19,1411.7032967032865
2017-09-20,7539.369963369943
2017-09-21,7902.0366300366295
2017-09-22,868.8144078143814
2017-09-23,-7291.407814407838
2017-09-24,-17100.407814407838
2017-09-25,3444.8144078143814
2017-09-26,3141.7032967032865
2017-09-27,-579.4078144078376
2017-09-28,2999.7032967032865
2017-09-29,1419.0366300366295
2017-09-30,-6795.5189255189325
2017-10-01,-18588.296703296714
2017-10-02,5041.147741147724
2017-10-03,4260.369963369943
2017-10-04,1833.1477411477244
2017-10-05,3669.1477411477244
2017-10-06,5897.7032967032865
2017-10-07,-4752.7411477411515
2017-10-08,-19128.18559218562
2017-10-09,-13407.074481074495
2017-10-10,10183.481074481067
2017-10-11,6934.369963369943
2017-10-12,4605.9255189255055
2017-10-13,4615.0366300366295
2017-10-14,-7735.5189255189325
2017-10-15,-18559.852258852276
2017-10-16,1127.4810744810675
2017-10-17,5872.814407814381
2017-10-18,3952.2588522588485
2017-10-19,7537.592185592162
2017-10-20,7114.9255189255055
2017-10-21,-2634.7411477411515
2017-10-22,-14615.518925518933
2017-10-23,11139.925518925505
2017-10-24,12590.703296703286
2017-10-25,6920.147741147724
2017-10-26,6537.4810744810675
2017-10-27,-11183.185592185619
