time,down2total,lat,lon
2021-04-27,0.71713734,-34.5,-58.125
2021-04-28,0.7202774,-34.5,-58.125
2021-04-29,0.7295436,-34.5,-58.125
2021-04-30,0.7320977,-34.5,-58.125
2021-05-01,0.709713,-34.5,-58.125
2021-05-02,0.5099758,-34.5,-58.125
2021-05-03,0.43080026,-34.5,-58.125
2021-05-04,0.6858486,-34.5,-58.125
2021-05-05,0.7414203,-34.5,-58.125
2021-05-06,0.73694783,-34.5,-58.125
2021-05-07,0.730738,-34.5,-58.125
2021-05-08,0.72591126,-34.5,-58.125
2021-05-09,0.25203592,-34.5,-58.125
2021-05-10,0.4812328,-34.5,-58.125
2021-05-11,0.7302431,-34.5,-58.125
2021-05-12,0.74243957,-34.5,-58.125
2021-05-13,0.6891937,-34.5,-58.125
2021-05-14,0.6771537,-34.5,-58.125
2021-05-15,0.56672645,-34.5,-58.125
2021-05-16,0.51115716,-34.5,-58.125
2021-05-17,0.7201089,-34.5,-58.125
2021-05-18,0.71741205,-34.5,-58.125
2021-05-19,0.48213336,-34.5,-58.125
2021-05-20,0.50715005,-34.5,-58.125
2021-05-21,0.16278388,-34.5,-58.125
2021-05-22,0.15719992,-34.5,-58.125
2021-05-23,0.47949848,-34.5,-58.125
2021-05-24,0.6494871,-34.5,-58.125
2021-05-25,0.689628,-34.5,-58.125
2021-05-26,0.6232626,-34.5,-58.125
2021-05-27,0.6780938,-34.5,-58.125
2021-05-28,0.5682985,-34.5,-58.125
2021-05-29,0.72766083,-34.5,-58.125
2021-05-30,0.72222304,-34.5,-58.125
2021-05-31,0.5700195,-34.5,-58.125
2021-06-01,0.1594341,-34.5,-58.125
2021-06-02,0.7132608,-34.5,-58.125
2021-06-03,0.5929157,-34.5,-58.125
