fecha	hora	demanda
2016-07-04	5	7152,397190000004
2015-03-14	17	6242,814843999999
2018-09-26	4	7687,3019981585
2023-10-21	13	9780,571726362596
2022-05-21	6	8182,105948148802
2021-05-23	6	7657,2744357249
2014-12-21	20	5331,298071999998
2014-08-28	11	6908,307907
2019-02-08	14	9928,799987782704
2017-02-10	1	8284,365609731001
2014-07-09	7	5517,189013999999
2018-12-09	1	7981,7366944889945
2014-06-28	16	5755,212701999999
2021-11-22	19	10309,583294915503
2018-08-07	8	9159,535074071198
2018-08-06	19	9860,330969415798
2017-07-14	6	7719,025507553996
2019-10-15	14	9405,299657079606
2023-05-24	7	8944,0317696271
2019-05-25	12	9391,397546091406
2015-11-26	14	6953,458297000002
2014-08-07	22	6847,950543000002
2015-03-30	17	6577,240655
2016-01-11	19	8883,546503
2016-09-15	2	7786,142624184003
2015-04-17	8	6049,617996999997
2018-08-06	24	9139,554748699296
2019-06-13	21	10053,574164223899
2022-12-27	19	10788,159177821897
2022-02-04	2	9054,489188316802
2019-04-28	14	8381,251664566704
2018-12-07	9	9155,6302239585
2020-03-18	19	9569,350186689597
2016-10-08	22	8601,598455891
2016-06-09	17	9233,607953699997
2022-05-29	9	8205,852299942806
2019-02-08	7	8056,3891392901005
2022-02-16	6	8500,170897714599
2016-01-28	5	7190,729015000001
2024-03-04	24	10271,690598650612
2017-07-27	14	8980,284000247
2023-07-22	1	9486,875102883698
2020-03-17	19	9877,638559633402
2020-08-15	17	8259,586088308595
2018-02-18	17	8276,970736813997
2021-07-01	2	8908,018563345298
2019-08-14	7	8547,081845915198
2015-08-31	22	6453,295517999998
2019-09-05	16	9309,125142831306
2018-05-31	14	9505,714420529099
2015-09-09	21	6811,7545660000005
2024-03-05	3	8958,068392734702
2022-07-05	7	8961,390791274001
2015-05-16	16	5792,40654
2015-01-08	21	6321,785632999998
2015-11-26	20	6308,069639000002
2021-01-31	18	8215,81959039017
2015-08-04	15	6522,888766000002
2020-03-20	2	8567,0472854641
2023-10-14	11	9215,475906681913
2023-05-15	12	10547,456632477895
2018-09-21	5	7658,6848704807
2020-04-08	20	9508,430140767907
2024-03-21	13	10648,124960804513
2018-05-01	19	7964,1045125783
2014-06-09	8	6094,969621000001
2023-05-20	8	8503,160440526803
2022-12-11	21	9692,00153953901
2015-06-18	4	5129,253050000001
2016-11-03	7	7688,324205902001
2017-06-19	6	7524,373033502
2020-03-26	15	9947,555344995204
2024-05-02	17	10871,588955507706
2016-03-09	19	9329,022236000003
2016-05-04	19	8029,568460819998
2014-04-22	21	6446,043795999996
2017-09-26	7	8087,8713964145045
2014-08-06	15	6993,5274789999985
2018-05-20	10	7741,367023394001
2023-01-07	12	9937,383186714997
2019-04-23	16	9596,045938812904
2014-03-23	6	4551,58
2022-05-23	15	10737,70890735459
2024-04-02	18	9759,208589282805
2019-01-03	22	9667,217640143097
2018-10-10	9	8965,591781484902
2020-01-01	11	7446,0482088335
2024-03-12	21	10878,59377230281
2017-08-31	23	8904,340607071004
2018-03-21	2	8023,365557545997
2014-12-28	4	4823,326648000002
2023-09-21	7	9068,411711645109
2018-03-12	10	9107,521314374999
2020-03-04	7	8557,683387540703
2022-02-11	8	8753,834560212195
2017-01-12	21	8915,766787933
2019-07-30	5	8019,5544487351035
2018-01-12	15	9972,856540242003
2016-03-28	24	8816,276915
2015-06-04	12	7073,262516000001
2017-10-04	12	9075,764259104
2014-01-26	14	5515,569855999996
2015-05-20	5	4957,330000000002
2017-02-25	20	8196,497735117
2023-03-01	11	10268,75786663591
2014-01-13	17	7126,295909999999
2015-11-05	6	5126,1557219999995
2017-10-07	15	8569,797017874998
2023-11-12	2	8626,1148075889
2015-06-30	23	6578,8940619999985
2015-04-22	4	5047,304506999997
2023-12-20	24	10217,504922446422
2018-10-27	8	7745,054865351102
2019-04-25	23	8729,697979662098
2018-01-09	11	9479,258157757999
2016-01-07	21	8869,176733
2022-02-01	10	9973,630996993603
2015-02-08	12	5394,054303
2014-05-13	21	6523,858408
2018-08-18	20	8816,855642007
2016-03-03	24	8926,877908999997
2015-11-01	3	4719,836871000001
2022-10-04	2	8525,3503374488
2024-04-25	5	8396,207510304597
2014-09-21	10	4552,769031
2014-03-07	16	7149,305319
2019-10-19	22	8467,580127917297
2018-08-08	5	7743,552604841801
2016-01-08	23	9196,496734999997
2014-09-10	2	5347,504813999999
2023-06-27	14	10995,395570852426
2017-11-13	19	9448,640826356997
2022-01-13	14	10474,754607634104
2022-09-16	4	8062,844119177198
2015-04-06	2	4906,3506179999995
2016-11-30	18	9156,594860790005
2015-09-16	3	5140,192140999998
2016-01-02	11	7773,370080000001
2017-11-08	17	9054,925781444002
2017-06-17	13	8673,959205674997
2014-09-20	13	5342,025587000001
2020-01-25	15	9627,625028549299
2015-03-24	3	4958,900007
2017-07-20	18	8745,84853113957
2015-04-02	16	6744,147729
2016-06-22	9	9186,936667310001
2015-06-25	14	6976,551976
2015-08-23	8	4719,232485
2014-03-30	4	4586,2189229999985
2016-01-06	13	9267,978333999996
2019-07-12	8	9245,453347713303
2017-10-23	12	9451,938907164003
2018-01-23	20	9570,242979690001
2020-02-03	11	9815,186449052193
2014-03-30	21	6269,619224999999
2018-11-30	4	8065,461454401598
2019-04-09	5	7675,145002962501
2016-05-23	24	8379,192151831001
2017-03-11	3	7372,532048250004
2019-02-06	5	8030,8175797202975
2023-02-13	7	8543,0799238071
2014-03-23	9	4448,505446
2014-04-23	17	6666,631710999998
2018-06-21	16	9522,527058728301
2016-03-23	3	7772,203191999999
2024-01-04	8	9240,499180706103
2015-10-17	8	5047,619498000001
2023-11-26	13	9100,237046638895
2016-06-17	7	8192,067762356
2018-11-29	23	9821,9865445932
2014-06-28	21	6500,640297000001
2023-12-13	16	11084,256555014308
2014-01-29	21	6401,709806999999
2023-08-07	19	10622,700383749
2023-08-27	5	7886,4144235293
2019-06-30	24	9023,113385598099
2022-08-01	17	10463,9941068253
2015-11-10	17	6790,0623179999975
2022-06-02	19	10945,764948045407
2017-10-14	20	8068,208273947878
2014-10-16	19	6258,111181
2023-07-28	23	10058,454037492109
2020-01-25	23	9463,496805162704
2017-02-16	4	7357,872904942001
2016-05-09	3	7217,935496
2020-01-18	10	8868,8479654529
2014-11-23	6	4570,393873999999
2018-03-08	10	9134,768783752
2024-06-05	7	9510,229215335701
2016-08-30	2	7731,163218179999
2016-04-07	22	8365,71091
2019-01-24	7	8039,4770992204985
2016-01-16	24	8515,34837
2024-03-08	24	10091,402696738704
2015-11-11	10	6540,471460000002
2019-04-28	12	8202,364587961703
2015-11-24	10	6643,555919000001
2015-04-14	16	6705,9085689999965
2024-06-07	16	10523,369056857286
2019-11-14	10	9378,42613663261
2017-09-15	23	8639,005370820998
2019-07-06	11	9339,781955185605
2018-08-09	8	9231,328286419295
2014-12-08	7	4366,379999999998
2017-08-23	19	8223,220530161001
2014-04-11	14	6476,228740999999
2018-07-30	12	10006,013516941006
2016-03-02	7	8003,666334000001
2017-01-28	11	8907,910899685003
2018-07-18	21	10055,1564301335
2018-03-06	8	8806,367998097003
2023-05-16	21	9867,603694093796
2015-08-27	14	7089,961073999998
2022-06-23	18	10982,328253467302
2023-07-02	13	9385,615226647195
2019-03-23	3	7950,3442553009045
2023-07-11	20	11020,299627440998
2024-01-15	21	10282,890231618343
2015-07-02	17	6794,994770000001
2024-05-02	8	9815,983971800604
2017-04-19	1	7689,1482110000015
2015-08-03	19	6185,764164999999
2020-03-18	8	8729,7804741782
2024-02-01	2	9756,278765093495
2016-12-20	16	9609,845766985001
2021-10-25	3	8023,937996128801
2014-01-20	7	5007,83183
2014-05-31	16	5881,842965000001
2015-05-18	24	5920,132644000001
2014-11-06	4	5132,122765999998
2021-02-23	3	8701,533178004202
2014-08-18	6	4685,874013000001
2014-10-01	19	6013,900629000001
2019-08-10	14	9346,596574222098
2016-01-17	7	6914,529024000003
2015-04-19	16	5412,934401999998
2020-02-14	14	10094,408317532097
2020-10-25	16	8014,307246097306
2014-10-02	23	6583,1642249999995
2023-10-07	2	8832,15515641681
2015-12-09	6	5117,5152339999995
2015-07-20	14	7344,8580710000015
2022-10-30	9	7914,471990015194
2018-03-15	11	9387,010073579002
2020-01-06	4	7717,6675718205
2020-01-11	16	9174,408606025097
2017-03-02	13	9271,296447168996
2017-11-23	15	9736,933635282005
2019-06-05	20	9405,576090517998
2017-01-18	13	9459,729072883998
2017-01-21	16	8577,425411650001
2022-01-23	2	8388,5144698607
2016-11-09	8	7848,906872965001
2018-09-14	4	7657,451997795996
2015-02-12	6	5307,827777
2016-11-05	19	8178,098181588003
2019-12-20	21	9823,026735934503
2014-07-23	2	5428,080038000001
2015-05-13	9	6591,406468999999
2023-05-11	8	9534,936477131103
2019-12-16	20	9880,792684717702
2014-11-06	10	6632,964407000001
2014-03-26	9	6321,601555999998
2018-12-02	2	8146,662676431995
2022-03-24	1	9030,7557385521
2022-06-05	2	8546,928133510502
2023-07-22	11	9839,885184566661
2021-01-22	6	8193,073625199902
2019-09-25	15	9257,335308513799
2019-04-27	2	8359,896945342201
2017-08-21	19	8316,760844868995
2015-02-28	18	5745,326973999999
2023-07-18	2	8925,960311362802
2016-12-17	4	7886,355534754998
2017-04-03	15	9138,314430165998
2019-01-20	21	8524,769730454205
2022-02-14	8	8410,301567804305
2015-03-16	15	7288,793743000002
2018-11-08	17	9801,987459862488
2022-07-22	20	10297,285812310603
2016-08-20	2	7996,3478912850005
2014-02-20	7	5348,866403000002
2015-01-01	3	4884,3304750000025
2022-03-28	20	10293,035507473609
2014-10-12	23	6025,404900000001
2018-09-16	9	7303,543391146299
2018-12-15	22	8999,55934739
2024-04-01	8	9311,129045403204
2018-12-09	21	8410,288444890202
2015-04-09	3	5049,909467
2024-05-09	4	8455,025411809702
2024-01-15	14	10788,434883403132
2015-03-23	11	6820,6333380000015
2014-05-27	10	6780,1563590000005
2017-10-16	13	9135,731617137008
2019-06-06	5	7686,719867833401
2017-10-15	22	8718,876141818999
2018-09-01	10	8634,967145424898
2023-07-26	4	8290,710482709199
2022-12-30	2	9469,360030846206
2015-11-04	8	5783,523931999999
2018-07-09	23	9298,749685113493
2014-06-26	17	6924,425060000001
2015-02-16	20	6403,265663000002
2021-03-06	2	9145,705592626991
2019-10-31	7	7009,334517989399
2017-10-30	23	9303,904778554997
2016-09-03	6	7420,786379393999
2014-02-23	2	5295,5070829999995
2018-05-15	10	9491,925711071397
2016-11-15	13	9268,476305471995
2022-01-21	9	9219,105265294109
2016-11-08	18	9176,608290141996
2019-06-25	19	10278,611903684898
2023-09-29	24	9759,841398977307
2018-12-15	3	7674,796016978405
2018-11-27	22	10104,8461147521
2023-02-21	14	11254,037509307585
2017-08-29	1	8540,074629226
2019-03-17	8	7204,3181722026
2023-06-09	4	8024,089051649401
2017-08-23	24	8692,340802515997
2019-03-21	8	8947,752272084002
2016-03-20	21	9026,536741000004
2014-01-19	12	5209,3275570000005
2017-11-19	8	6838,037848049997
2017-07-08	3	7980,258144296999
2020-04-20	6	7544,411430060899
2019-01-22	7	8135,849548866799
2015-02-02	24	6533,909093
2019-03-25	5	7603,711606463099
2016-06-20	19	9489,30594186
2016-04-18	16	8878,377786999998
2015-12-31	7	5119,880871
2017-04-23	15	7867,777039742998
2016-09-06	12	9312,636923894
2014-06-13	7	5589,009134999999
2019-01-09	22	9284,334576491701
2022-05-16	19	10405,481424466
2018-07-14	17	8554,796548220993
2017-05-09	19	8254,131409766002
2020-11-01	12	8116,778478639204
2021-10-01	19	9059,691738893802
2018-07-27	9	9650,883234859293
2016-03-05	12	8794,678752000009
2019-06-21	20	9759,620104978896
2022-01-06	2	8788,687727306402
2022-04-15	17	8647,070032383706
2023-05-25	18	10512,145646427403
2016-02-18	20	9160,996434
2014-11-23	12	5313,028173
2016-06-30	3	7743,367253999998
2015-12-26	4	4717,422829000004
2019-05-17	14	9424,972080600195
2020-01-14	23	9783,578622376399
2014-08-19	15	6646,292202
2016-08-18	10	8965,275076850998
2014-09-15	9	5978,048363999997
2022-01-20	12	9880,641386692098
2022-11-26	7	8487,204074223004
2020-03-06	15	10761,24312032759
2017-01-19	21	8907,319342743005
2021-08-31	14	10192,459558052817
2016-06-25	15	8286,437921289998
2023-11-24	10	10230,6114708355
2021-08-30	20	10659,733048047294
2018-11-14	4	7636,008578831404
2017-03-13	5	6837,8989256370005
2014-04-29	7	5654,220691999999
2014-01-15	17	7080,908604000001
2016-09-27	22	8741,51141711
2019-10-13	21	9132,995581603509
2014-05-16	15	6490,269974000001
2022-04-28	5	8251,477123439698
2016-01-14	6	7474,498604000001
2014-09-29	9	6106,482533999998
2018-08-30	3	7768,333267245104
2016-02-09	6	7530,860705999998
2018-08-22	19	9113,011046005793
2023-09-30	17	9172,258686781503
2023-09-24	6	8163,911360820694
2023-12-19	4	8832,8240631395
2014-05-26	3	4794,7292449999995
2016-05-06	21	8825,147620209
2016-07-01	23	8897,653763263004
2018-11-28	14	9881,316177761099
2016-03-18	21	9680,583647
2015-12-07	18	6982,154309999998
2018-09-09	3	7482,269481458798
2015-10-06	13	6895,499292000002
2015-06-12	21	6851,3746850000025
2021-02-09	3	8204,0336473987
2018-12-21	21	9539,928057830202
2020-02-21	10	9646,557136180198
2016-01-11	12	9196,701131999998
2022-07-07	17	10336,057299113209
2019-10-11	8	8825,259244397197
2015-09-22	24	6002,888531000001
2014-12-18	16	7117,975001999999
2018-11-19	18	10000,090858947708
2016-10-03	11	8905,977078721997
2018-12-21	3	8182,433953179003
2023-02-13	22	10600,496395980204
2023-06-13	22	11177,233645104898
2015-01-14	8	5326,874436000001
2015-07-02	15	6880,844069
2022-04-06	8	9240,111926913907
2019-07-06	13	9387,222748514407
2020-07-11	3	7897,279049285596
2015-08-18	19	5742,9178779999975
2015-02-27	10	6427,149156
2017-01-14	23	8661,186930066002
2023-04-15	13	9720,117527915201
2016-07-01	11	9576,092147612999
2015-09-20	14	5346,985646
2022-06-07	4	8352,938289010302
2019-05-23	10	10033,235000382492
2018-09-20	13	9615,411988723197
2019-08-18	20	9801,6686532468
2018-03-04	10	7345,440937604998
2015-11-20	20	6448,442051000001
2023-07-12	24	10048,614459264505
2015-07-01	16	7098,357886000001
2014-11-04	2	5248,0983639999995
2014-04-30	2	5326,044368999997
2017-10-18	13	9084,89658443
2019-08-04	6	7318,147196916504
2014-09-28	21	6260,997409999999
2017-10-08	16	7597,238308344001
2014-06-13	23	6149,872120000001
2019-01-12	1	8638,308145237097
2019-09-16	21	9319,365047316698
2022-06-15	7	9152,5263721277
2022-09-17	22	9494,587559385001
2018-04-08	5	7239,909009614001
2014-01-26	11	5118,285941
2019-08-07	9	9490,328611466291
2023-04-17	12	10361,36047216478
2016-06-11	5	7584,820618119002
2016-12-14	18	9742,585516573003
2018-12-03	22	10114,413814761298
2019-10-24	7	7246,232745967902
2017-08-05	24	8555,235075851006
2016-06-07	13	9384,528917533002
2023-12-23	11	10170,973978532897
2017-11-21	19	9327,069456681002
2023-09-20	13	10874,37062061971
2018-06-30	19	9827,593615206504
2014-09-23	22	6661,184373
2019-11-10	22	9108,4910484261
2023-04-03	9	9852,425570866095
2016-08-16	14	8826,332267496
2020-02-04	21	9682,949141514697
2022-11-15	3	8545,857850189403
2018-03-15	9	8987,790880432998
2015-01-06	15	7060,775055000001
2015-06-24	3	5297,5826609999995
2020-02-28	24	9658,616413432343
2014-01-19	15	5520,2999260000015
2015-08-08	17	5635,729282
2017-09-11	12	9914,966265911993
2023-11-17	16	10535,817374928096
2024-05-04	16	9748,287722795896
2016-02-24	22	9850,999731999995
2019-09-26	18	9024,3519575435
2023-04-23	9	8113,329123802199
2016-01-19	5	7502,402094000004
2017-08-03	14	9021,207158823003
2020-03-08	18	8869,698071788198
2022-04-26	8	9155,817295490102
2014-08-08	20	6738,518191999999
2019-03-25	14	9781,694380863202
2015-02-05	19	6751,299569
2015-01-21	9	6059,908777999999
2020-03-12	17	10497,051994066302
2023-03-20	5	8258,7274026844
2023-10-30	12	10500,330805499596
2018-11-19	16	10146,0538037423
2019-10-08	5	7576,473272985005
2017-05-28	10	7202,251932024
2014-06-17	23	6183,957702999999
2021-05-13	17	9675,951465077387
2014-07-26	20	6566,120671
2020-03-30	5	7659,62822925
2017-09-12	9	9296,376648877003
2019-12-31	22	9433,9896183951
2015-06-22	17	6832,263356000002
2014-08-31	20	6606,7990979999995
2019-02-17	19	8512,359581632501
2018-06-29	18	9358,226409713896
2018-12-10	16	10077,503812984394
2016-09-17	13	8134,157984670993
2016-03-08	23	9334,523963000005
2021-02-17	3	8319,0268537754
2017-11-25	14	8631,188104889003
2023-07-24	5	8206,983696300698
2016-07-06	7	7836,02049293
2015-02-26	15	6941,689321999999
2022-01-22	20	9022,255404332103
2022-10-10	23	9607,02058660211
2019-07-08	11	10198,535351167506
2018-03-06	15	10017,769492533
2015-08-11	7	5628,754558999998
2018-11-17	8	7695,480290727503
2016-02-05	6	7665,95201
2016-11-27	17	7587,668338195999
2016-02-16	9	8701,792827999996
2018-06-29	23	9205,793466591598
2018-12-26	14	10110,666378126996
2023-10-31	2	9039,373793964302
2020-03-19	12	9510,863718978198
2016-07-03	9	6934,936089428999
2018-10-14	8	6878,381880243203
2017-07-02	14	7930,427703467994
2017-07-17	8	8478,328870445
2016-03-31	11	9339,625494999997
2017-07-30	8	7125,646857932998
2021-03-14	17	9003,646303190299
2018-12-30	15	8620,150296038699
2019-11-23	8	7986,682110966908
2016-08-17	3	7161,484634550997
2023-08-10	12	10588,961048230196
2024-07-01	17	10120,937146610097
2018-11-22	16	9979,420514866704
2017-11-29	24	8927,569781265001
2020-01-05	5	7716,113588477
2020-01-10	10	9301,192716874
2014-02-23	4	4872,635208999999
2014-11-28	10	6665,120737999999
2017-02-06	12	9451,282527085
2015-09-16	15	6776,5526640000035
2018-06-22	4	7960,632017497398
2024-06-16	7	8244,3152299016
2014-12-14	11	5054,956689000001
2018-11-26	12	9857,883066396003
2022-06-14	10	10875,210048956615
2023-05-14	22	9553,0174929941
2023-02-13	8	8837,575526733293
2019-11-30	17	9014,680393008297
2015-09-20	21	6252,900430999999
2019-06-19	15	9708,552679249999
2017-10-10	22	9406,766823641005
2023-12-30	4	9251,282008298795
2019-09-15	7	7334,9892399153005
2014-08-01	13	6639,109656
2024-04-16	16	10218,995673135094
2015-08-11	22	6893,749934
2024-06-07	21	10377,579708959804
2015-05-18	19	5844,842867999999
2019-11-28	11	9641,516110792196
2018-03-25	20	8700,159196914003
2019-08-13	18	9178,311348450201
2017-03-11	5	7146,0169851639985
2018-10-15	7	7383,021704716302
2016-12-01	18	9009,785498137
2015-06-14	20	6738,740572999998
2022-05-28	3	8850,579922119805
2016-11-05	23	8629,899579727002
2019-02-22	16	10143,069042001298
2018-02-19	1	8318,541875043002
2022-04-17	24	9053,331995285398
2019-05-21	15	8797,020517168501
2019-10-12	6	7526,811026790198
2016-10-02	2	7316,395937903
2016-02-15	19	9557,041638000004
2023-10-19	24	9400,629496115698
2018-11-08	16	9788,334996122498
2019-03-29	7	8176,5623735209
2014-05-09	10	6625,045689999999
2014-03-26	5	5126,915234999999
2021-11-15	13	10237,13096274199
2015-10-02	10	6543,102289999999
2016-11-17	11	9164,115140456992
2019-03-11	20	9747,088366619802
2023-04-26	5	8391,168931513199
2019-06-21	19	9681,382691411594
2015-10-09	6	5074,737677000002
2016-03-15	14	9469,005573999997
2022-07-17	24	9909,108513722998
2022-09-11	4	7760,393642995505
2023-04-20	22	9395,6651905404
2018-10-06	17	8153,994891921599
2019-12-05	17	10159,785801837008
2017-10-04	22	9333,272334804999
2019-10-19	20	7960,058036328401
2018-11-09	8	8500,488356617001
2017-03-16	13	8847,786234445999
2015-12-06	18	5489,296607000002
2019-02-13	23	9353,259812266599
2018-08-27	7	8185,289106637203
2024-07-30	4	8463,551318835698
2018-05-24	4	7755,1865216905
2014-12-28	19	5460,940001000001
2019-09-06	14	9495,964908312799
2020-01-09	24	9302,427025527899
2018-03-25	8	7329,635346011003
2018-02-26	4	7769,186937658001
2024-05-07	11	11355,514077361706
2014-08-24	18	5669,367800999999
2022-04-06	24	8967,226721903296
2021-09-03	12	10328,39916943249
2015-08-01	7	5154,143739000001
2018-04-09	7	8120,842373354099
2020-10-11	7	7298,040363452799
2016-01-23	12	8808,637715999997
2015-02-26	7	5412,635952999998
2019-09-17	9	9037,0081922575
2014-07-26	3	5295,170116
2014-11-14	22	7053,399999999998
2016-01-10	18	7732,755589999997
2019-06-10	18	9511,383649963205
2019-03-15	1	8463,706764727103
2016-02-24	2	8355,560677000003
2017-09-11	13	9848,402685782004
2022-05-23	21	10383,852016015098
2020-04-04	24	8316,576400842998
2014-03-10	13	6870,222696000003
2022-06-01	5	8374,095849074594
2023-03-13	16	10893,377161682705
2016-04-30	8	7747,645709000001
2015-09-13	14	5450,162917000002
2017-04-22	23	8279,294694363003
2019-06-14	19	10107,474073064195
2022-06-05	20	10516,791244571603
2015-08-10	9	6583,642417999997
2023-12-30	9	9178,4823437448
2015-10-03	20	5945,487326999995
2017-07-24	4	7126,087578187
2023-07-11	13	11153,743125256591
2018-06-15	3	7882,858634394
2014-04-10	4	4747,544634999999
2015-07-23	19	5798,381643999999
2015-06-22	20	6938,340619000001
2024-03-28	3	8608,5913603495
2015-08-14	10	7034,124217999996
2019-04-01	12	9490,174946255309
2017-01-05	18	9649,965786774994
2024-02-25	9	8277,494785904397
2023-05-10	4	8172,035748923204
2024-05-31	15	11158,1653233922
2017-08-28	5	7426,654972047994
2023-12-22	22	11064,451026128902
2015-06-08	16	6952,917051
2023-09-20	15	10804,468125680305
2018-03-26	10	9581,830177818001
2023-01-28	23	9773,2275094805
2015-03-04	19	6724,946634000001
2018-03-28	11	9633,829488207004
2022-07-17	2	8685,064957906196
2016-03-10	5	7696,548277
2020-04-05	5	7181,975151865498
2019-06-23	20	9743,0725861397
2019-01-16	22	9704,7939653055
2015-04-02	11	6593,512775
2020-04-22	2	8130,7455104561
2014-05-19	18	6477,406097
2016-03-12	4	7870,668583999998
2024-06-05	20	11029,941781784193
2015-10-28	19	6399,704066
2020-01-11	1	8959,808852440201
2019-04-03	11	9445,165158389194
2018-03-17	24	8484,4119755
2017-03-22	16	9169,741217970992
2024-07-03	23	10035,492000145703
2019-06-06	13	9675,883953105003
2018-03-08	7	8220,717893177003
2016-07-30	20	8734,589065320997
2020-04-10	13	8266,901510638903
2024-04-13	24	9201,060956528201
2018-02-02	3	8310,438533312004
2014-10-02	13	6367,1759619999975
2014-08-24	5	4502,424072999999
2015-06-19	12	7424,848823000001
2014-10-21	15	6749,724110000002
2016-02-02	22	9139,793528000002
2020-12-28	12	10459,958094423997
2015-08-23	1	5669,392954000002
2024-06-14	8	9287,935246805297
2017-01-09	21	8793,637742816003
2014-06-29	1	5491,581844
2020-03-30	21	9912,816117603708
2023-04-11	17	10650,332559538096
2016-07-04	22	9223,209754754003
2015-08-08	12	6107,4114899999995
2020-03-22	7	7503,620158854901
2018-06-15	21	9620,247627671399
2015-06-09	13	7078,561957999998
2019-08-29	17	9334,633449554209
2022-05-06	7	8834,097558507503
2023-08-11	23	10513,414953644799
2016-08-11	24	8359,447452863002
2019-12-06	12	10083,252837350205
2015-02-28	6	5064,337050000001
2018-08-02	23	9276,453633353902
2018-01-16	13	9279,377242315008
2021-04-30	2	8523,609109201301
2023-06-25	6	7590,6751009540985
2015-05-15	11	6729,232303000001
2014-06-22	16	5677,821375000004
2020-05-17	23	8831,363701277298
2023-11-28	2	8776,341710545497
2017-07-12	4	7484,062476476999
2017-12-31	16	8456,004749999995
2014-10-15	9	6051,723399
2019-05-17	17	9407,548448671398
2023-07-24	11	10597,693472948822
2015-08-17	1	5542,884782000002
2022-08-09	4	8295,852044579002
2024-06-06	13	10759,977862910911
2015-03-11	7	5714,793819000001
2021-08-02	24	9340,280896064703
2024-07-05	16	10497,593497703705
2016-02-26	18	9475,903680999998
2014-02-06	5	4939,6694529999995
2014-05-24	12	6159,550314999999
2024-02-22	18	10371,163415669414
2016-07-17	21	9150,019796848997
2019-03-05	14	10002,753565660898
2021-05-26	16	9990,542791763897
2018-03-25	13	8295,076266891998
2023-06-22	7	8952,151461009204
2023-11-27	11	10013,617276834408
2023-09-26	1	9491,737794069699
2024-07-18	2	8850,916862887203
2016-07-08	7	7567,2440885999995
2022-09-05	23	9629,5708093211
2023-01-13	8	8816,214989310092
2014-07-21	13	7130,455785000003
2022-07-07	2	8924,7718519562
2018-06-12	20	10183,191988528995
2023-05-19	24	9572,240845400602
2018-02-11	11	7946,7569839760035
2018-11-29	9	9161,4106866265
2018-09-29	9	8141,514681995003
2022-05-22	14	9536,617577151292
2019-10-03	6	8042,548752222805
2023-06-08	20	10336,267043004793
2022-04-15	22	9469,585048390907
2018-07-21	14	9254,0120591702
2022-10-03	17	10057,502179999925
2014-05-18	15	5370,9633159999985
2020-03-08	10	7908,009657655798
2019-05-22	24	9245,382607540501
2014-09-01	7	5464,524316000001
2019-06-25	21	10308,135419070606
2014-01-06	16	7163,527586000003
2022-04-03	24	8912,684672182999
2019-09-10	17	9263,253468388199
2022-08-11	23	10171,225271622505
2015-11-17	16	6861,171853999998
2024-03-26	1	9337,7108568514
2016-11-03	17	9143,663042817
2022-05-25	1	9057,897397107401
2023-06-27	5	8148,296667757397
2023-12-07	2	9158,1080732919
2016-06-18	1	8427,100345243
2024-02-20	17	11398,09963147259
2016-09-06	23	8426,125356791998
2017-04-15	2	7144,157442335998
2016-10-18	3	7009,501977982002
2015-10-06	9	6439,709363000002
2018-06-01	20	9891,7972264378
2017-02-21	7	7777,614093645398
2018-06-23	9	8525,717592105995
2015-02-10	2	5576,665992
2019-01-09	17	9210,4237857826
2014-11-22	10	5911,806246999999
2020-01-24	13	10507,453194890697
2021-05-05	18	9765,241393149203
2019-11-16	3	8235,731574899903
2018-04-01	10	7268,169197893
2023-12-24	19	9912,249433894194
2017-04-29	4	7785,568657867997
2015-12-10	9	6317,038875000001
2024-03-10	1	9318,297121149699
2014-06-13	11	7053,59302
2018-02-25	8	7283,622228693002
2018-06-18	3	7430,048477705603
2018-05-26	19	9627,7014191215
2016-07-15	18	8690,022422882
2017-06-16	10	9421,862407746003
2016-11-20	23	8601,911671860003
2016-04-01	14	9117,678522999999
2017-06-09	17	8876,370704781002
2017-07-31	21	9701,557280930005
2022-05-08	9	8019,327065933303
2017-01-10	9	8269,848209319
2023-07-17	24	10117,470715252693
2023-06-15	5	8558,2832576799
2016-11-30	3	7333,0970851910015
2018-01-29	17	10295,657622354003
2016-09-16	5	7263,653675166999
2019-01-28	23	9989,1746725538
2019-05-11	3	8103,412471701002
2016-11-13	13	7540,052634122995
2016-06-26	3	7274,938053799999
2016-11-07	21	9264,111167965002
2015-02-11	21	6617,817349999998
2018-09-12	19	8020,276545039806
2019-07-13	24	9090,559308702
2020-01-25	21	9253,673908719096
2018-12-25	3	7580,106280476401
2015-02-21	14	6288,496431000002
2018-12-09	13	8095,892942769
2020-02-17	24	9440,598940691301
2018-01-01	9	6754,717831819999
2016-10-01	18	7784,2309198289995
2024-06-24	23	11146,889242226598
2014-12-06	1	5891,560770999999
2014-03-22	20	5901,950943
2018-05-04	12	9627,6167055339
2018-01-12	18	9796,218145353001
2015-12-16	2	5760,193097
2019-11-28	2	8308,802896523797
2018-02-21	6	8167,984644516001
2020-02-21	22	10135,8077994107
2023-12-29	7	9210,313713640897
2019-12-12	22	10328,9210080771
2022-06-28	14	10845,166556992102
2015-06-17	21	6910,004535000004
2015-08-14	17	6701,680036000002
2016-10-26	20	8537,315490781195
2017-05-18	22	9262,735581032004
2023-07-29	23	9636,85021002131
2016-11-21	18	9199,221168605
2022-12-06	16	11163,028650477805
2015-04-15	3	5091,578666000002
2023-08-21	13	10774,4684633066
