FECHA;ENERGIA (MWh);PICO NOCHE (MW); HORA PICO NOCHE; POTENCIA MINIMA (MW); HORA POTENCIA MINIMA; PICO MEDIODIA (MW); HORA PICO MEDIODIA;
14/10/2011;25102,6589;1331,2292;20:45:00;749,8997;03:45:00;1176,7541;12:45:00;
15/10/2011;23793,02;1263,5547;20:45:00;810,8129;04:45:00;1051,387;12:45:00;
16/10/2011;21190,4795;1193,1138;20:45:00;688,6206;06:45:00;911,8593;12:45:00;
17/10/2011;24812,873;1350,2486;20:45:00;755,8974;02:45:00;1122,7739;12:45:00;
18/10/2011;25442,1815;1370,9774;20:45:00;794,9791;02:45:00;1136,2597;12:45:00;
19/10/2011;25472,7434;1359,0127;20:45:00;796,2131;03:45:00;1138,6185;12:45:00;
20/10/2011;25386,6484;1349,3778;20:45:00;799,2406;03:45:00;1137,3819;12:45:00;
21/10/2011;25359,4237;1327,3638;20:45:00;789,4345;03:45:00;1141,8476;12:45:00;
22/10/2011;23657,3871;1245,1946;20:45:00;796,2999;03:45:00;1059,3124;12:45:00;
23/10/2011;21405,5458;1181,5504;20:45:00;696,0804;06:45:00;947,055;12:45:00;
24/10/2011;25072,44;1333,4081;20:45:00;760,3167;03:45:00;1140,8059;12:45:00;
25/10/2011;25606,9027;1351,4841;20:45:00;796,4921;03:45:00;1158,4317;12:45:00;
26/10/2011;25527,3106;1359,9684;20:45:00;799,6304;03:45:00;1149,5459;12:45:00;
27/10/2011;25486,5604;1354,6445;20:45:00;802,6705;02:45:00;1144,105;12:45:00;
28/10/2011;25110,4369;1306,6443;20:45:00;793,3469;03:45:00;1126,3221;12:45:00;
29/10/2011;23393,6976;1251,3694;20:45:00;781,7598;03:45:00;1045,2535;12:45:00;
30/10/2011;20943,2328;1188,819;20:45:00;679,7624;06:45:00;906,4105;12:45:00;
31/10/2011;24628,7661;1322,4391;20:45:00;758,5406;02:45:00;1111,7985;12:45:00;
01/11/2011;24890,191;1304,9654;20:45:00;792,2181;03:45:00;1115,7819;12:45:00;
02/11/2011;23208,2037;1289,1199;20:45:00;762,425;03:45:00;1046,9368;12:45:00;
03/11/2011;25281,4852;1338,7492;20:45:00;782,749;02:45:00;1138,9442;13:45:00;
04/11/2011;25634,0203;1314,6299;20:45:00;803,4092;03:45:00;1156,5609;12:45:00;
05/11/2011;22432,0807;1185,3506;20:45:00;745,0649;03:45:00;1020,5551;12:45:00;
06/11/2011;19647,7861;1107,6099;20:45:00;631,7525;06:45:00;852,9207;12:45:00;
07/11/2011;23452,9815;1271,1891;20:45:00;699,6626;03:45:00;1074,7926;12:45:00;
08/11/2011;24380,5355;1352,8514;20:45:00;740,3259;03:45:00;1093,7251;12:45:00;
09/11/2011;25369,6149;1341,0204;20:45:00;757,5081;03:45:00;1180,7936;12:45:00;
10/11/2011;23404,1585;1252,762;20:45:00;725,2616;03:45:00;1063,2527;12:45:00;
11/11/2011;24300,8785;1238,4492;20:45:00;736,2871;03:45:00;1140,7687;12:45:00;
12/11/2011;22360,7536;1245,9251;20:45:00;732,5781;03:45:00;1000,9432;12:45:00;
13/11/2011;19781,8691;1114,9233;20:45:00;626,8821;06:45:00;857,7613;12:45:00;
14/11/2011;23542,2543;1257,3046;20:45:00;719,3698;02:45:00;1075,8725;12:45:00;
15/11/2011;24196,6698;1277,8075;20:45:00;747,5375;03:45:00;1098,3683;12:45:00;
16/11/2011;24774,9503;1283,5731;20:45:00;763,0902;03:45:00;1142,5667;12:45:00;
17/11/2011;24726,6628;1277,2478;20:45:00;780,4781;03:45:00;1134,9945;12:45:00;
18/11/2011;24991,5048;1272,6023;20:45:00;777,4696;03:45:00;1156,8037;14:45:00;
19/11/2011;23647,8286;1288,6657;20:45:00;788,0204;03:45:00;1058,944;12:45:00;
20/11/2011;20600,0021;1181,7127;20:45:00;648,2679;06:45:00;895,8035;12:45:00;
21/11/2011;24028,9543;1236,3509;20:45:00;747,5344;03:45:00;1122,0853;12:45:00;
22/11/2011;24128,4725;1249,1809;20:45:00;754,4335;03:45:00;1113,4459;12:45:00;
23/11/2011;24556,0894;1289,7195;20:45:00;761,5924;03:45:00;1127,04;12:45:00;
24/11/2011;25614,3976;1293,7763;20:45:00;792,7627;03:45:00;1207,4809;14:45:00;
25/11/2011;26811,9312;1351,9608;20:45:00;826,0381;03:45:00;1258,4587;13:45:00;
26/11/2011;25036,2923;1308,2405;20:45:00;854,2327;05:45:00;1121,6408;12:45:00;
27/11/2011;22679,9301;1293,2765;21:45:00;715,2686;06:45:00;989,4457;16:45:00;
28/11/2011;28566,1158;1349,7148;21:45:00;871,7693;03:45:00;1429,2668;13:45:00;
29/11/2011;28528,396;1400,7073;20:45:00;917,4282;03:45:00;1361,7507;14:45:00;
30/11/2011;25303,6388;1210,5536;20:45:00;861,4047;03:45:00;1181,615;12:45:00;
01/12/2011;24872,1078;1288,4887;21:45:00;768,0431;03:45:00;1144,0828;12:45:00;
02/12/2011;25611,6462;1258,0044;21:45:00;786,3818;03:45:00;1191,2685;12:45:00;
03/12/2011;24210,0083;1245,4513;20:45:00;771,2989;05:45:00;1089,5802;12:45:00;
04/12/2011;21901,3966;1206,3444;21:45:00;673,0176;05:45:00;963,4044;12:45:00;
05/12/2011;26647,8052;1304,5941;21:45:00;789,305;02:45:00;1268,0413;13:45:00;
06/12/2011;27495,0476;1346,1709;21:45:00;840,5093;03:45:00;1310,8213;14:45:00;
07/12/2011;27354,5603;1329,5579;21:45:00;848,805;03:45:00;1283,6964;12:45:00;
08/12/2011;27272,3113;1329,8729;21:45:00;837,2254;03:45:00;1281,4343;14:45:00;
09/12/2011;27501,3153;1326,6774;21:45:00;854,2025;03:45:00;1287,0546;14:45:00;
10/12/2011;25591,3629;1288,307;20:45:00;826,1805;05:45:00;1157,4584;12:45:00;
11/12/2011;22535,2461;1245,0565;21:45:00;696,8224;06:45:00;966,9201;16:45:00;
12/12/2011;26245,9878;1316,1398;21:45:00;802,9887;03:45:00;1219,7776;12:45:00;
13/12/2011;26417,9154;1316,1455;21:45:00;823,2263;03:45:00;1225,9172;12:45:00;
14/12/2011;26328,228;1314,2847;21:45:00;814,4321;03:45:00;1226,1306;12:45:00;
15/12/2011;26602,7689;1303,7386;20:45:00;817,831;03:45:00;1239,5187;12:45:00;
16/12/2011;26257,9384;1291,3274;20:45:00;799,5637;03:45:00;1226,5453;12:45:00;
17/12/2011;24188,6235;1223,1929;20:45:00;790,0332;05:45:00;1100,4297;12:45:00;
18/12/2011;20923,6137;1199,1216;21:45:00;652,1977;06:45:00;889,8492;12:45:00;
19/12/2011;26620,999;1368,7937;21:45:00;777,1309;03:45:00;1253,9505;14:45:00;
20/12/2011;28324,4212;1411,1439;21:45:00;851,7819;03:45:00;1354,8045;14:45:00;
21/12/2011;29843,0022;1459,4965;21:45:00;890,1097;03:45:00;1439,4542;14:45:00;
22/12/2011;28735,7228;1416,5311;21:45:00;926,2549;03:45:00;1325,4145;15:45:00;
23/12/2011;26425,0227;1265,4221;20:45:00;871,4522;03:45:00;1215,0644;12:45:00;
24/12/2011;22470,0603;1201,6415;20:45:00;714,4084;06:45:00;988,3432;12:45:00;
25/12/2011;18147,3929;1103,1352;21:45:00;551,6375;06:45:00;715,4104;12:45:00;
26/12/2011;24399,8036;1335,4217;21:45:00;701,6596;03:45:00;1108,9718;14:45:00;
27/12/2011;27059,32;1362,6657;21:45:00;830,4409;03:45:00;1278,3388;14:45:00;
28/12/2011;27469,0882;1386,0079;21:45:00;841,0702;03:45:00;1289,3146;12:45:00;
29/12/2011;27640,5087;1387,8465;21:45:00;862,4898;03:45:00;1301,5639;13:45:00;
30/12/2011;27437,2612;1372,9648;21:45:00;882,9196;04:45:00;1289,9154;12:45:00;
31/12/2011;23216,002;1275,2484;20:45:00;811,6013;06:45:00;1089,0552;15:45:00;
01/01/2012;20240,8282;1192,8895;22:45:00;630,9733;07:45:00;803,6492;16:45:00;
02/01/2012;26260,2665;1401,0134;22:45:00;781,7181;04:45:00;1257,2779;15:45:00;
03/01/2012;27217,3885;1349,7125;22:45:00;888,0355;04:45:00;1261,509;14:45:00;
04/01/2012;26641,9732;1388,7728;22:45:00;857,3895;04:45:00;1240,0265;15:45:00;
05/01/2012;26236,5125;1321,4612;22:45:00;854,005;04:45:00;1218,9274;15:45:00;
06/01/2012;25898,4177;1344,1164;22:45:00;854,4655;07:45:00;1214,3458;14:45:00;
07/01/2012;25440,5653;1287,5037;22:45:00;830,8728;07:45:00;1129,1552;13:45:00;
08/01/2012;23056,9427;1336,3071;22:45:00;721,9442;07:45:00;979,7468;16:45:00;
09/01/2012;29770,948;1504,4861;22:45:00;912,2139;04:45:00;1477,4125;15:45:00;
10/01/2012;31767,4018;1500,3684;22:45:00;1024,7916;06:45:00;1558,0084;14:45:00;
11/01/2012;31152,0254;1428,9632;21:45:00;1114,1198;05:45:00;1458,8763;14:45:00;
12/01/2012;27458,9129;1326,1757;22:45:00;939,3155;04:45:00;1241,1591;13:45:00;
13/01/2012;26368,6992;1319,4504;22:45:00;843,4821;04:45:00;1229,1227;13:45:00;
14/01/2012;24909,09;1261,0686;22:45:00;821,4299;07:45:00;1107,1013;13:45:00;
15/01/2012;22248,8497;1292,7737;22:45:00;702,1265;07:45:00;922,4673;13:45:00;
16/01/2012;27167,4072;1423,165;22:45:00;841,0555;04:45:00;1319,9944;16:45:00;
17/01/2012;28061,032;1423,1904;22:45:00;906,192;04:45:00;1358,728;14:45:00;
18/01/2012;28699,0339;1450,716;22:45:00;921,7106;04:45:00;1403,541;15:45:00;
19/01/2012;29697,9931;1447,4606;22:45:00;952,5117;04:45:00;1454,9624;14:45:00;
20/01/2012;30147,3709;1426,5829;22:45:00;987,178;05:45:00;1491,035;14:45:00;
21/01/2012;27862,1489;1350,3617;21:45:00;921,5044;07:45:00;1278,1924;14:45:00;
22/01/2012;23893,2897;1308,1951;22:45:00;793,2589;08:45:00;1014,8627;14:45:00;
23/01/2012;28916,487;1458,4582;22:45:00;908,2316;04:45:00;1430,3888;15:45:00;
24/01/2012;28589,0033;1372,4385;22:45:00;998,4035;05:45:00;1293,1322;14:45:00;
25/01/2012;26756,7489;1339,9955;22:45:00;873,1037;04:45:00;1231,3638;14:45:00;
26/01/2012;26690,8122;1343,151;22:45:00;849,041;04:45:00;1242,8605;14:45:00;
27/01/2012;26737,4292;1360,008;22:45:00;857,7384;04:45:00;1265,9725;13:45:00;
28/01/2012;25029,5778;1312,6012;21:45:00;845,8311;07:45:00;1081,8743;13:45:00;
29/01/2012;23864,2703;1283,3234;22:45:00;805,3078;07:45:00;1035,2491;16:45:00;
30/01/2012;29304,5914;1439,6016;22:45:00;940,6903;04:45:00;1471,967;15:45:00;
31/01/2012;30214,0607;1381,1866;21:45:00;1005,0046;04:45:00;1453,4574;14:45:00;
01/02/2012;30147,9706;1388,3995;22:45:00;978,7595;04:45:00;1453,5278;15:45:00;
02/02/2012;29634,3859;1438,8147;21:45:00;933,5666;04:45:00;1394,3271;15:45:00;
03/02/2012;29304,2671;1415,6892;22:45:00;921,021;04:45:00;1378,7519;15:45:00;
04/02/2012;27691,1764;1382,8534;22:45:00;904,3582;07:45:00;1276,9492;15:45:00;
05/02/2012;24430,9606;1283,6849;22:45:00;841,6743;07:45:00;1018,2166;13:45:00;
06/02/2012;29170,3416;1494,5724;22:45:00;856,5353;04:45:00;1429,9541;15:45:00;
07/02/2012;30796,5216;1514,9735;21:45:00;960,5502;04:45:00;1456,8965;15:45:00;
08/02/2012;30161,4588;1441,0729;21:45:00;993,5936;05:45:00;1399,894;15:45:00;
09/02/2012;28271,7682;1371,3383;21:45:00;930,2877;04:45:00;1312,4103;14:45:00;
10/02/2012;27217,852;1315,0296;22:45:00;877,6863;04:45:00;1281,0451;13:45:00;
11/02/2012;24102,9945;1283,167;21:45:00;853,1218;07:45:00;1053,9429;13:45:00;
12/02/2012;22163,7112;1241,2115;22:45:00;710,3822;07:45:00;954,8636;16:45:00;
13/02/2012;28111,3191;1384,9797;21:45:00;872,7267;04:45:00;1414,5477;15:45:00;
14/02/2012;30295,391;1469,1421;22:45:00;952,3196;04:45:00;1501,5558;14:45:00;
15/02/2012;31275,0111;1505,5729;22:45:00;1015,2385;04:45:00;1551,3583;13:45:00;
16/02/2012;31843,8727;1463,282;21:45:00;1054,0632;05:45:00;1616,2675;13:45:00;
17/02/2012;29351,2757;1357,9539;21:45:00;1003,5488;04:45:00;1376,943;14:45:00;
18/02/2012;27602,113;1425,5662;21:45:00;939,8333;05:45:00;1284,3305;15:45:00;
19/02/2012;25062,2293;1276,7122;21:45:00;869,7479;08:45:00;1054,291;15:45:00;
20/02/2012;25700,305;1258,5181;21:45:00;948,9422;05:45:00;1121,1746;13:45:00;
21/02/2012;24079,8744;1216,1765;21:45:00;845,4397;04:45:00;1063,4915;13:45:00;
22/02/2012;24913,3086;1296,5855;21:45:00;790,4308;04:45:00;1144,4809;14:45:00;
23/02/2012;24899,8634;1269,1022;21:45:00;840,9522;04:45:00;1110,3011;13:45:00;
24/02/2012;25284,4628;1276,8945;21:45:00;823,8093;04:45:00;1160,4078;13:45:00;
25/02/2012;24030,3289;1258,6104;21:45:00;828,3986;05:45:00;1051,8694;13:45:00;
26/02/2012;21560,704;1156,328;21:45:00;734,487;08:45:00;916,3354;13:45:00;
27/02/2012;25616,5338;1316,6704;21:45:00;808,4559;04:45:00;1192,2742;16:45:00;
28/02/2012;25466,2959;1268,7448;21:45:00;838,0507;04:45:00;1176,7612;12:45:00;
29/02/2012;25194,6537;1263,519;21:45:00;817,938;04:45:00;1159,235;12:45:00;
01/03/2012;24551,0247;1261,2933;21:45:00;781,7197;03:45:00;1128,2414;12:45:00;
02/03/2012;24691,5263;1268,4556;21:45:00;770,6952;04:45:00;1143,1308;12:45:00;
03/03/2012;23333,5169;1236,3852;21:45:00;795,5862;05:45:00;1024,8301;13:45:00;
04/03/2012;22265,1583;1233,512;22:45:00;715,0172;08:45:00;977,3768;16:45:00;
05/03/2012;28275,216;1347,1229;21:45:00;872,1032;04:45:00;1388,6255;16:45:00;
06/03/2012;27413,0156;1332,9532;21:45:00;901,8934;04:45:00;1276,2467;12:45:00;
07/03/2012;28204,8008;1392,3909;21:45:00;885,3258;04:45:00;1344,1958;16:45:00;
08/03/2012;28126,1711;1358,0665;21:45:00;917,7099;04:45:00;1309,5334;14:45:00;
09/03/2012;27429,5366;1356,3048;21:45:00;895,7577;04:45:00;1276,9267;15:45:00;
10/03/2012;26023,9589;1329,5629;21:45:00;899,0668;05:45:00;1180,9789;16:45:00;
11/03/2012;23699,9869;1250,8275;21:45:00;0;00:45:00;1033,5283;16:45:00;
12/03/2012;27671,7331;1333,0192;21:45:00;884,3008;05:45:00;1332,4299;13:45:00;
13/03/2012;26257,1754;1288,3914;22:45:00;848,2475;05:45:00;1186,2714;13:45:00;
14/03/2012;24657,1196;1278,688;21:45:00;785,1209;05:45:00;1131,8293;12:45:00;
15/03/2012;24849,089;1303,6232;21:45:00;768,7723;04:45:00;1131,3492;13:45:00;
16/03/2012;24737,7158;1296,9526;21:45:00;785,7645;05:45:00;1136,0322;13:45:00;
17/03/2012;24751,3073;1317,9511;21:45:00;847,7727;05:45:00;1092,5282;12:45:00;
18/03/2012;23292,394;1278,0539;21:45:00;717,1923;08:45:00;1017,8932;15:45:00;
19/03/2012;28281,671;1416,9433;21:45:00;873,5196;05:45:00;1359,9533;15:45:00;
20/03/2012;27517,9604;1389,7093;21:45:00;890,5507;05:45:00;1250,7108;13:45:00;
21/03/2012;27344,6149;1380,5495;21:45:00;866,9613;05:45:00;1267,4031;14:45:00;
22/03/2012;26466,6587;1334,4282;21:45:00;861,2271;05:45:00;1200,2311;12:45:00;
23/03/2012;24224,2653;1256,7683;21:45:00;754,394;04:45:00;1111,9046;12:45:00;
24/03/2012;22394,1002;1256,5411;21:45:00;746,2717;04:45:00;977,0832;14:45:00;
25/03/2012;20237,72;1148,2691;21:45:00;631,1131;08:45:00;864,7483;14:45:00;
26/03/2012;23724,5559;1259,4886;21:45:00;718,9941;04:45:00;1097,4396;12:45:00;
27/03/2012;24285,5358;1289,5106;21:45:00;731,5686;04:45:00;1168,0622;14:45:00;
28/03/2012;24194,8788;1304,8918;21:45:00;743,2453;05:45:00;1099,7867;12:45:00;
29/03/2012;24348,6924;1293,1976;21:45:00;751,3514;05:45:00;1100,0232;13:45:00;
30/03/2012;24611,0312;1287,3045;21:45:00;752,3795;05:45:00;1122,5219;12:45:00;
31/03/2012;22765,8619;1223,8944;20:45:00;768,7485;05:45:00;999,7584;14:45:00;
01/04/2012;20475,4217;1162,4751;20:45:00;654,5376;08:45:00;871,9869;14:45:00;
02/04/2012;24838,4012;1346,2896;21:45:00;739,246;05:45:00;1155,5567;14:45:00;
03/04/2012;25816,0883;1354,3855;21:45:00;838,7875;05:45:00;1158,5131;14:45:00;
04/04/2012;25887,6231;1333,2501;21:45:00;845,2545;05:45:00;1198,0865;14:45:00;
05/04/2012;23664,3424;1245,4573;21:45:00;782,8489;05:45:00;1050,1585;14:45:00;
06/04/2012;21766,8881;1178,9344;21:45:00;722,1359;08:45:00;923,9613;13:45:00;
07/04/2012;22006,9854;1201,3819;21:45:00;735,2204;08:45:00;940,4541;13:45:00;
08/04/2012;21534,4513;1192,5475;20:45:00;661,8651;08:45:00;909,5859;14:45:00;
09/04/2012;25183,4644;1347,4059;21:45:00;773,9546;04:45:00;1137,2397;12:45:00;
10/04/2012;26040,6617;1358,7335;21:45:00;813,1019;05:45:00;1176,5086;13:45:00;
11/04/2012;26344,1125;1368,4287;21:45:00;816,904;04:45:00;1205,6404;13:45:00;
12/04/2012;25957,4057;1379,5439;21:45:00;766,1409;04:45:00;1200,8793;13:45:00;
13/04/2012;25929,1366;1355,2337;20:45:00;767,7087;05:45:00;1188,3908;13:45:00;
14/04/2012;24898,9252;1303,4503;20:45:00;831,9027;05:45:00;1093,8819;14:45:00;
15/04/2012;21857,8112;1209,6781;20:45:00;672,0106;08:45:00;903,6404;14:45:00;
16/04/2012;25583,5579;1340,8709;21:45:00;731,6566;03:45:00;1173,1482;13:45:00;
17/04/2012;26135,297;1354,1531;21:45:00;822,1324;04:45:00;1185,0525;13:45:00;
18/04/2012;25835,7209;1362,772;21:45:00;756,0465;04:45:00;1180,0033;13:45:00;
19/04/2012;26434,5793;1371,8102;21:45:00;814,7223;04:45:00;1205,7262;12:45:00;
20/04/2012;25997,0758;1377,3761;20:45:00;761,7562;04:45:00;1189,6466;13:45:00;
21/04/2012;23016,5739;1270,4525;20:45:00;760,6025;04:45:00;982,9805;13:45:00;
22/04/2012;20429,0253;1145,0125;20:45:00;685,1067;07:45:00;873,7602;14:45:00;
23/04/2012;24422,8683;1376,0038;20:45:00;697,0919;06:45:00;1143,7095;13:45:00;
24/04/2012;26599,8095;1416,1066;21:45:00;817,5909;05:45:00;1212,6679;12:45:00;
25/04/2012;27151,2672;1437,6473;21:45:00;782,4999;05:45:00;1244,8375;13:45:00;
26/04/2012;27573,4248;1460,4999;21:45:00;788,086;05:45:00;1300,9868;13:45:00;
27/04/2012;27645,2335;1444,4006;21:45:00;809,5272;05:45:00;1251,7962;13:45:00;
28/04/2012;25935,7234;1330,0082;21:45:00;854,6897;05:45:00;1126,3553;14:45:00;
29/04/2012;23983,4731;1271,8153;21:45:00;796,2883;08:45:00;1103,4827;14:45:00;
30/04/2012;25816,7204;1340,3284;21:45:00;792,148;05:45:00;1194,3649;12:45:00;
01/05/2012;22134,6865;1270,817;20:45:00;753,0031;09:45:00;916,1137;13:45:00;
02/05/2012;25442,2511;1328,2958;20:45:00;801,0096;04:45:00;1158,5487;12:45:00;
03/05/2012;25449,3764;1323,085;20:45:00;822,2347;05:45:00;1129,7293;13:45:00;
04/05/2012;24928,6448;1292,5741;20:45:00;765,1476;04:45:00;1111,8524;13:45:00;
05/05/2012;23512,1706;1250,9417;20:45:00;767,9684;05:45:00;1005,2619;14:45:00;
06/05/2012;20914,7503;1147,8527;21:45:00;686,8531;08:45:00;881,0202;14:45:00;
07/05/2012;24294,7727;1318,9872;21:45:00;729,2644;04:45:00;1114,6994;13:45:00;
08/05/2012;24752,4036;1300,3334;20:45:00;764,2262;05:45:00;1105,3972;13:45:00;
09/05/2012;25046,9753;1310,5812;20:45:00;757,825;05:45:00;1153,1398;12:45:00;
10/05/2012;25230,4386;1285,2739;22:45:00;763,5741;05:45:00;1148,5218;13:45:00;
11/05/2012;25075,4478;1285,0834;20:45:00;766,9457;05:45:00;1114,2916;13:45:00;
12/05/2012;24422,4808;1283,2785;20:45:00;782,7422;05:45:00;1064,6713;13:45:00;
13/05/2012;21909,8033;1192,9966;22:45:00;735,3864;08:45:00;933,4634;12:45:00;
14/05/2012;25648,2255;1379,6371;20:45:00;771,0725;04:45:00;1172,3675;13:45:00;
15/05/2012;25860,5713;1348,0816;20:45:00;796,932;04:45:00;1141,9584;12:45:00;
16/05/2012;25556,5051;1336,651;21:45:00;791,4204;05:45:00;1141,759;12:45:00;
17/05/2012;25343,7138;1335,413;20:45:00;779,5657;04:45:00;1156,8759;12:45:00;
18/05/2012;24909,0508;1279,4912;21:45:00;747,1791;06:45:00;1167,275;13:45:00;
19/05/2012;23289,0709;1232,3313;20:45:00;757,9005;05:45:00;1013,3214;14:45:00;
20/05/2012;20614,0896;1112,0299;20:45:00;681,2847;09:45:00;884,4308;13:45:00;
21/05/2012;24065,5361;1292,4621;20:45:00;725,6503;05:45:00;1130,3644;13:45:00;
22/05/2012;25284,7918;1294,3512;20:45:00;736,7457;04:45:00;1164,1155;12:45:00;
23/05/2012;25512,8147;1324,9918;20:45:00;763,0044;05:45:00;1175,6324;12:45:00;
24/05/2012;25408,524;1315,6329;20:45:00;754,1507;04:45:00;1135,3495;12:45:00;
25/05/2012;24961,9412;1298,486;20:45:00;772,6987;05:45:00;1090,741;13:45:00;
26/05/2012;23359,9565;1262,8332;20:45:00;755,8528;05:45:00;991,7402;14:45:00;
27/05/2012;21048,7971;1129,0812;21:45:00;690,6485;06:45:00;947,0267;14:45:00;
28/05/2012;23872,2328;1266,8073;20:45:00;690,6461;05:45:00;1085,5178;13:45:00;
29/05/2012;24586,7194;1272,718;20:45:00;736,6208;04:45:00;1107,2396;13:45:00;
30/05/2012;24934,8163;1306,9951;21:45:00;754,7319;04:45:00;1114,3507;13:45:00;
31/05/2012;25667,5595;1355,0954;20:45:00;779,0215;04:45:00;1135,1933;12:45:00;
01/06/2012;26049,099;1342,32;21:45:00;798,8187;05:45:00;1158,2943;13:45:00;
02/06/2012;24316,4355;1243,6374;20:45:00;807,2416;05:45:00;1068,4089;12:45:00;
03/06/2012;22534,7443;1240,2997;21:45:00;716,4578;06:45:00;970,434;14:45:00;
04/06/2012;27270,6355;1436,4669;21:45:00;775,6955;04:45:00;1277,6709;13:45:00;
05/06/2012;28468,8746;1480,2787;22:45:00;834,3272;05:45:00;1300,1769;12:45:00;
06/06/2012;30560,7141;1575,8556;21:45:00;850,4655;04:45:00;1434,8373;14:45:00;
07/06/2012;30720,0919;1609,7278;19:45:00;908,6948;04:45:00;1389,8521;12:45:00;
08/06/2012;30478,9689;1547,2631;21:45:00;908,0509;05:45:00;1413,1074;12:45:00;
09/06/2012;28530,1882;1474,0849;19:45:00;920,3785;06:45:00;1295,6017;12:45:00;
10/06/2012;25918,4172;1376,4168;22:45:00;833,635;05:45:00;1113,0314;12:45:00;
11/06/2012;29063,892;1508,9544;21:45:00;843,5531;05:45:00;1340,5577;12:45:00;
12/06/2012;28281,9542;1412,1701;21:45:00;877,9855;05:45:00;1303,1489;12:45:00;
13/06/2012;26966,008;1366,2494;21:45:00;817,5429;05:45:00;1193,0919;15:45:00;
14/06/2012;26563,5216;1378,5864;21:45:00;778,2516;05:45:00;1230,2377;13:45:00;
15/06/2012;28053,3306;1431,2377;20:45:00;804,4;05:45:00;1370,7222;13:45:00;
16/06/2012;26687,5046;1408,1893;21:45:00;831,4328;05:45:00;1187,161;12:45:00;
17/06/2012;25209,8704;1336,9411;21:45:00;759,8952;07:45:00;1124,454;16:45:00;
18/06/2012;28855,7053;1489,7739;21:45:00;817,9707;05:45:00;1345,9514;12:45:00;
19/06/2012;28397,8586;1465,8654;21:45:00;841,8932;05:45:00;1290,224;13:45:00;
20/06/2012;29400,1991;1522,5117;21:45:00;860,9338;05:45:00;1389,6416;12:45:00;
21/06/2012;29391,8048;1507,0771;21:45:00;874,729;04:45:00;1331,3966;12:45:00;
22/06/2012;28650,4964;1443,6037;21:45:00;870,4126;06:45:00;1285,5038;12:45:00;
23/06/2012;26524,2751;1377,6784;21:45:00;862,3907;05:45:00;1155,1256;12:45:00;
24/06/2012;23927,9107;1297,2926;22:45:00;789,4596;06:45:00;1029,4425;16:45:00;
25/06/2012;28176,0221;1501,1526;22:45:00;826,1495;03:45:00;1293,4845;12:45:00;
26/06/2012;29516,7897;1498,3603;21:45:00;883,4206;05:45:00;1461,4598;12:45:00;
27/06/2012;27433,8754;1372,8521;21:45:00;865,1473;05:45:00;1235,6927;12:45:00;
28/06/2012;26422,9063;1386,7478;20:45:00;764,1519;05:45:00;1158,3319;13:45:00;
29/06/2012;27392,6068;1452,1258;20:45:00;800,8958;05:45:00;1260,499;13:45:00;
30/06/2012;25817,0799;1372,2725;20:45:00;823,2367;05:45:00;1165,3432;13:45:00;
01/07/2012;22382,6352;1199,0879;20:45:00;713,8069;05:45:00;988,542;12:45:00;
02/07/2012;27773,6161;1460,125;20:45:00;737,8692;03:45:00;1340,4779;13:45:00;
03/07/2012;29643,5273;1559,963;21:45:00;846,3457;04:45:00;1370,7061;12:45:00;
04/07/2012;31489,2644;1597,7667;20:45:00;894,2165;04:45:00;1489,2085;13:45:00;
05/07/2012;30832,2992;1609,1198;20:45:00;915,1584;04:45:00;1389,5517;12:45:00;
06/07/2012;31084,4117;1578,1544;21:45:00;914,7373;04:45:00;1397,135;12:45:00;
07/07/2012;29645,4105;1584,5052;19:45:00;949,4169;04:45:00;1295,9063;12:45:00;
08/07/2012;26931,5954;1440,9273;21:45:00;876,503;04:45:00;1174,5302;12:45:00;
09/07/2012;31234,0403;1640,2952;21:45:00;902,0175;04:45:00;1429,2844;12:45:00;
10/07/2012;31537,6255;1694,5472;20:45:00;822,8562;03:45:00;1446,7816;15:45:00;
11/07/2012;32466,0933;1708,8257;19:45:00;950,7929;04:45:00;1464,323;13:45:00;
12/07/2012;32791,4299;1681,0318;20:45:00;947,7601;05:45:00;1543,7842;13:45:00;
13/07/2012;31039,5753;1546,9176;20:45:00;952,9001;04:45:00;1444,2823;12:45:00;
14/07/2012;29128,6706;1520,5849;20:45:00;933,7112;04:45:00;1250,4544;12:45:00;
15/07/2012;26965,2315;1423,8506;21:45:00;875,1166;05:45:00;1181,8334;12:45:00;
16/07/2012;31582,4967;1633,3551;20:45:00;912,7095;04:45:00;1459,8075;13:45:00;
17/07/2012;31574,1081;1595,3765;20:45:00;958,9614;04:45:00;1450,6037;12:45:00;
18/07/2012;27697,0665;1515,9927;20:45:00;876,4469;04:45:00;1185,707;12:45:00;
