,0
2020-06-28,-14025.241288819903
2020-06-29,-11422.69414596277
2020-06-30,-3155.831288819929
2020-07-01,2872.4058540372644
2020-07-02,-3863.528431677056
2020-07-03,-5095.227003105596
2020-07-04,-11997.57128881992
2020-07-05,-19795.7755745342
2020-07-06,636.527282608673
2020-07-07,6265.8629968943715
2020-07-08,3761.914425465802
2020-07-09,731.9944254658185
2020-07-10,2193.9101397515333
2020-07-11,-9355.971288819914
2020-07-12,-18213.138431677013
2020-07-13,-4087.538431677036
2020-07-14,-1380.4170031055983
2020-07-15,5557.528711180086
2020-07-16,-6439.557003105612
2020-07-17,2146.6044254658336
2020-07-18,-7763.708431677049
2020-07-19,-14860.639860248484
2020-07-20,242.52728260867298
2020-07-21,6095.770139751548
2020-07-22,2191.8887111801014
2020-07-23,1859.43442546585
2020-07-24,3149.254425465828
2020-07-25,-4639.962717391318
2020-07-26,-12610.595574534178
2020-07-27,2049.751568322972
2020-07-28,4777.100139751536
2020-07-29,4171.511568322952
2020-07-30,5830.192996894359
2020-07-31,3830.417282608658
2020-08-01,-8318.378431677062
2020-08-02,-15174.569860248477
2020-08-03,316.2772826087021
2020-08-04,2060.37299689441
2020-08-05,-2312.11700310561
2020-08-06,-1778.5098602484795
2020-08-07,-653.8670031055808
2020-08-08,-14459.82128881992
2020-08-09,-20994.477003105625
2020-08-10,806.6329968944192
2020-08-11,5132.527282608644
2020-08-12,6763.615854037256
2020-08-13,10946.52585403726
2020-08-14,18315.825854037248
2020-08-15,-9298.25986024848
2020-08-16,-14528.088431677024
2020-08-17,3517.4187111801
2020-08-18,10579.144425465784
2020-08-19,7679.038711180125
2020-08-20,9366.645854037226
2020-08-21,4648.471568322944
2020-08-22,-8790.659860248474
2020-08-23,-14382.077003105602
2020-08-24,5938.7244254658
2020-08-25,8747.065854037239
2020-08-26,9215.681568322965
2020-08-27,12895.29585403722
2020-08-28,15636.1129968944
2020-08-29,-4499.094145962765
2020-08-30,-10727.144145962753
2020-08-31,11975.718711180089
2020-09-01,12648.028634222923
2020-09-02,5502.697205651493
2020-09-03,8634.415777080081
2020-09-04,8630.282919937192
2020-09-05,-8605.47708006276
2020-09-06,-18749.025651491334
2020-09-07,1713.9543485086178
2020-09-08,9148.235777080088
2020-09-09,1928.9386342229263
2020-09-10,2433.7543485086353
2020-09-11,3831.9872056514723
2020-09-12,-13078.029937205662
2020-09-13,-20732.25279434849
2020-09-14,-62.318508634198224
2020-09-15,7923.385777080053
2020-09-16,9926.250062794337
2020-09-17,14574.707205651503
2020-09-18,462.7800627943361
2020-09-19,-16455.025651491334
2020-09-20,-19789.009937205672
2020-09-21,-432.2656514913833
2020-09-22,2316.2814913657494
2020-09-23,-1391.9770800627884
2020-09-24,3195.024348508625
2020-09-25,9297.540062794345
2020-09-26,-9474.459937205684
2020-09-27,-19131.787080062815
2020-09-28,1943.437205651484
2020-09-29,6094.125777080073
2020-09-30,517.5700627943443
2020-10-01,2878.6800627943594
